Filename: Z:\2020-12-20\2020-12-20_055 76Sr with beam merging _ RT100_T846 - clipped_MS100.tof
Analyze-time: Fri Feb 19 17:11:42 2021

Range: 43
Start Peak: 6199
Block size: 4
Block-Min: 0
Int-Max: 0
Peak mass: Rb85:-1e
Treshold: 0
Method: Median
a: 0.08554320834809824
t0: -0.174931057477
b: 0.575849041251
T: 800

Area1: 1 - 896

B Positions (center Block):
MS	B	Intensity	Peakposition (us)	Peakposition alt (u)	Peakposition corrected (u)
693	0.575850356514119	14545.759666666666	44	173-688	ch1
694	0.5758503750292576	14545.759666666666	44	173-688	ch1
695	0.575850393544396	14545.742199999998	46	174-692	ch1
696	0.5758502202955994	14545.742199999998	46	174-692	ch1
697	0.5758500470468028	14545.742199999998	46	174-692	ch1
698	0.5758498737980062	14545.742199999998	46	174-692	ch1
699	0.5758497005492096	14545.76004	74	175-696	ch1
700	0.575849877501034	14545.76004	74	175-696	ch1
701	0.5758500544528582	14545.76004	74	175-696	ch1
702	0.5758502314046826	14545.76004	74	175-696	ch1
703	0.575850408356507	14545.7603	63	176-700	ch1
704	0.5758504109354012	14545.7603	63	176-700	ch1
705	0.5758504135142956	14545.7603	63	176-700	ch1
706	0.57585041609319	14545.7603	63	176-700	ch1
707	0.5758504186720844	14545.77012	51	177-704	ch1
708	0.5758505160749382	14545.77012	51	177-704	ch1
709	0.5758506134777922	14545.77012	51	177-704	ch1
710	0.5758507108806462	14545.77012	51	177-704	ch1
711	0.5758508082835002	14545.762333333332	68	178-708	ch1
712	0.575850731048922	14545.762333333332	68	178-708	ch1
713	0.575850653814344	14545.762333333332	68	178-708	ch1
714	0.575850576579766	14545.762333333332	68	178-708	ch1
715	0.575850499345188	14545.771514285714	58	179-712	ch1
716	0.575850590409441	14545.771514285714	58	179-712	ch1
717	0.575850681473694	14545.771514285714	58	179-712	ch1
718	0.575850772537947	14545.771514285714	58	179-712	ch1
719	0.5758508636022	14545.76932	44	180-716	ch1
720	0.5758508418374656	14545.76932	44	180-716	ch1
721	0.5758508200727314	14545.76932	44	180-716	ch1
722	0.575850798307997	14545.76932	44	180-716	ch1
723	0.5758507765432626	14545.769	50	181-720	ch1
724	0.5758507733692388	14545.769	50	181-720	ch1
725	0.575850770195215	14545.769	50	181-720	ch1
726	0.5758507670211914	14545.769	50	181-720	ch1
727	0.5758507638471676	14545.772	57	182-724	ch1
728	0.5758507936036404	14545.772	57	182-724	ch1
729	0.575850823360113	14545.772	57	182-724	ch1
730	0.5758508531165856	14545.772	57	182-724	ch1
731	0.5758508828730584	14545.754733333334	55	183-728	ch1
732	0.5758507116080266	14545.754733333334	55	183-728	ch1
733	0.5758505403429948	14545.754733333334	55	183-728	ch1
734	0.5758503690779632	14545.754733333334	55	183-728	ch1
735	0.5758501978129312	14545.766066666666	59	184-732	ch1
736	0.5758503102262726	14545.766066666666	59	184-732	ch1
737	0.5758504226396138	14545.766066666666	59	184-732	ch1
738	0.5758505350529552	14545.766066666666	59	184-732	ch1
739	0.5758506474662964	14545.752733333332	48	185-736	ch1
740	0.5758505152153066	14545.752733333332	48	185-736	ch1
741	0.575850382964317	14545.752733333332	48	185-736	ch1
742	0.5758502507133272	14545.752733333332	48	185-736	ch1
743	0.5758501184623372	14545.754333333332	43	186-740	ch1
744	0.575850134332456	14545.754333333332	43	186-740	ch1
745	0.5758501502025748	14545.754333333332	43	186-740	ch1
746	0.5758501660726936	14545.754333333332	43	186-740	ch1
747	0.5758501819428124	14545.7546	40	187-744	ch1
748	0.5758501845878322	14545.7546	40	187-744	ch1
749	0.575850187232852	14545.7546	40	187-744	ch1
750	0.5758501898778718	14545.7546	40	187-744	ch1
751	0.5758501925228916	14545.750199999998	56	188-748	ch1
752	0.575850148880065	14545.750199999998	56	188-748	ch1
753	0.5758501052372384	14545.750199999998	56	188-748	ch1
754	0.5758500615944118	14545.750199999998	56	188-748	ch1
755	0.5758500179515852	14545.7554	45	189-752	ch1
756	0.575850069529471	14545.7554	45	189-752	ch1
757	0.5758501211073572	14545.7554	45	189-752	ch1
758	0.5758501726852432	14545.7554	45	189-752	ch1
759	0.5758502242631292	14545.741	46	190-756	ch1
760	0.5758500814320602	14545.741	46	190-756	ch1
761	0.5758499386009912	14545.741	46	190-756	ch1
762	0.5758497957699222	14545.741	46	190-756	ch1
763	0.5758496529388534	14545.7444	35	191-760	ch1
764	0.5758496866628558	14545.7444	35	191-760	ch1
765	0.5758497203868582	14545.7444	35	191-760	ch1
766	0.5758497541108606	14545.7444	35	191-760	ch1
767	0.5758497878348628	14545.752199999998	43	192-764	ch1
768	0.5758498652016918	14545.752199999998	43	192-764	ch1
769	0.5758499425685208	14545.752199999998	43	192-764	ch1
770	0.57585001993535	14545.752199999998	43	192-764	ch1
771	0.575850097302179	14545.76	41	193-768	ch1
772	0.575850174669008	14545.76	41	193-768	ch1
773	0.575850252035837	14545.76	41	193-768	ch1
774	0.575850329402666	14545.76	41	193-768	ch1
775	0.575850406769495	14545.759	43	194-772	ch1
776	0.5758503968506708	14545.759	43	194-772	ch1
777	0.5758503869318466	14545.759	43	194-772	ch1
778	0.5758503770130224	14545.759	43	194-772	ch1
779	0.5758503670941982	14545.748333333332	57	195-776	ch1
780	0.5758502612934062	14545.748333333332	57	195-776	ch1
781	0.5758501554926144	14545.748333333332	57	195-776	ch1
782	0.5758500496918226	14545.748333333332	57	195-776	ch1
783	0.5758499438910308	14545.7508	51	196-780	ch1
784	0.575849968357464	14545.7508	51	196-780	ch1
785	0.575849992823897	14545.7508	51	196-780	ch1
786	0.5758500172903302	14545.7508	51	196-780	ch1
787	0.5758500417567634	14545.7482	44	197-784	ch1
788	0.5758500159678204	14545.7482	44	197-784	ch1
789	0.5758499901788774	14545.7482	44	197-784	ch1
790	0.5758499643899344	14545.7482	44	197-784	ch1
791	0.5758499386009912	14545.756866666666	49	198-788	ch1
792	0.5758500245641346	14545.756866666666	49	198-788	ch1
793	0.575850110527278	14545.756866666666	49	198-788	ch1
794	0.5758501964904214	14545.756866666666	49	198-788	ch1
795	0.5758502824535648	14545.753799999998	46	199-792	ch1
796	0.5758502520358372	14545.753799999998	46	199-792	ch1
797	0.5758502216181094	14545.753799999998	46	199-792	ch1
798	0.5758501912003818	14545.753799999998	46	199-792	ch1
799	0.5758501607826542	14545.7526	57	200-796	ch1
800	0.575850148880065	14545.7526	57	200-796	ch1
801	0.575850136977476	14545.7526	57	200-796	ch1
802	0.575850125074887	14545.7526	57	200-796	ch1
803	0.5758501131722978	14545.7478	52	201-800	ch1
804	0.5758500655619414	14545.7478	52	201-800	ch1
805	0.5758500179515852	14545.7478	52	201-800	ch1
806	0.5758499703412288	14545.7478	52	201-800	ch1
807	0.5758499227308724	14545.7474	51	202-804	ch1
808	0.5758499187633428	14545.7474	51	202-804	ch1
809	0.575849914795813	14545.7474	51	202-804	ch1
810	0.5758499108282834	14545.7474	51	202-804	ch1
811	0.5758499068607538	14545.755514285714	52	203-808	ch1
812	0.5758499873449276	14545.755514285714	52	203-808	ch1
813	0.5758500678291014	14545.755514285714	52	203-808	ch1
814	0.5758501483132752	14545.755514285714	52	203-808	ch1
815	0.5758502287974488	14545.7506	49	204-812	ch1
816	0.5758501800535126	14545.7506	49	204-812	ch1
817	0.5758501313095764	14545.7506	49	204-812	ch1
818	0.5758500825656402	14545.7506	49	204-812	ch1
819	0.575850033821704	14545.750828571428	45	205-816	ch1
820	0.5758500360888638	14545.750828571428	45	205-816	ch1
821	0.5758500383560236	14545.750828571428	45	205-816	ch1
822	0.5758500406231834	14545.750828571428	45	205-816	ch1
823	0.5758500428903432	14545.750199999998	43	206-820	ch1
824	0.5758500366556538	14545.750199999998	43	206-820	ch1
825	0.5758500304209642	14545.750199999998	43	206-820	ch1
826	0.5758500241862746	14545.750199999998	43	206-820	ch1
827	0.5758500179515852	14545.743719999998	46	207-824	ch1
828	0.575849953677604	14545.743719999998	46	207-824	ch1
829	0.575849889403623	14545.743719999998	46	207-824	ch1
830	0.575849825129642	14545.743719999998	46	207-824	ch1
831	0.5758497608556608	14545.7546	58	208-828	ch1
832	0.5758498687724686	14545.7546	58	208-828	ch1
833	0.5758499766892762	14545.7546	58	208-828	ch1
834	0.575850084606084	14545.7546	58	208-828	ch1
835	0.5758501925228916	14545.765666666666	61	209-832	ch1
836	0.5758503022912132	14545.765666666666	61	209-832	ch1
837	0.5758504120595348	14545.765666666666	61	209-832	ch1
838	0.5758505218278562	14545.765666666666	61	209-832	ch1
839	0.5758506315961778	14545.772066666666	43	210-836	ch1
840	0.575850695076653	14545.772066666666	43	210-836	ch1
841	0.575850758557128	14545.772066666666	43	210-836	ch1
842	0.5758508220376032	14545.772066666666	43	210-836	ch1
843	0.5758508855180782	14545.771299999998	55	211-840	ch1
844	0.5758508779136464	14545.771299999998	55	211-840	ch1
845	0.5758508703092144	14545.771299999998	55	211-840	ch1
846	0.5758508627047824	14545.771299999998	55	211-840	ch1
847	0.5758508551003504	14545.7594	38	212-844	ch1
848	0.575850737066342	14545.7594	38	212-844	ch1
849	0.5758506190323336	14545.7594	38	212-844	ch1
850	0.5758505009983252	14545.7594	38	212-844	ch1
851	0.575850382964317	14545.7568	51	213-848	ch1
852	0.5758503571753738	14545.7568	51	213-848	ch1
853	0.5758503313864308	14545.7568	51	213-848	ch1
854	0.5758503055974878	14545.7568	51	213-848	ch1
855	0.575850279808545	14545.755514285714	52	214-852	ch1
856	0.5758502670557708	14545.755514285714	52	214-852	ch1
857	0.575850254302997	14545.755514285714	52	214-852	ch1
858	0.575850241550223	14545.755514285714	52	214-852	ch1
859	0.5758502287974488	14545.7542	45	215-856	ch1
860	0.5758502157612798	14545.7542	45	215-856	ch1
861	0.5758502027251108	14545.7542	45	215-856	ch1
862	0.5758501896889418	14545.7542	45	215-856	ch1
863	0.5758501766527728	14545.751933333332	44	216-860	ch1
864	0.5758501541701046	14545.751933333332	44	216-860	ch1
865	0.5758501316874364	14545.751933333332	44	216-860	ch1
866	0.575850109204768	14545.751933333332	44	216-860	ch1
867	0.5758500867220998	14545.747133333332	54	217-864	ch1
868	0.5758500391117434	14545.747133333332	54	217-864	ch1
869	0.575849991501387	14545.747133333332	54	217-864	ch1
870	0.5758499438910308	14545.747133333332	54	217-864	ch1
871	0.5758498962806744	14545.759	48	218-868	ch1
872	0.5758500139840554	14545.759	48	218-868	ch1
873	0.5758501316874364	14545.759	48	218-868	ch1
874	0.5758502493908172	14545.759	48	218-868	ch1
875	0.5758503670941982	14545.75476	53	219-872	ch1
876	0.5758503250383834	14545.75476	53	219-872	ch1
877	0.5758502829825686	14545.75476	53	219-872	ch1
878	0.575850240926754	14545.75476	53	219-872	ch1
879	0.575850198870939	14545.744999999998	40	220-876	ch1
880	0.5758501020632146	14545.744999999998	40	220-876	ch1
881	0.57585000525549	14545.744999999998	40	220-876	ch1
882	0.5758499084477656	14545.744999999998	40	220-876	ch1
883	0.575849811640041	14545.740733333332	48	221-880	ch1
884	0.5758497693197242	14545.740733333332	48	221-880	ch1
885	0.5758497269994076	14545.740733333332	48	221-880	ch1
886	0.5758496846790908	14545.740733333332	48	221-880	ch1
887	0.575849642358774	14545.7503	61	222-884	ch1
888	0.5758497372488592	14545.7503	61	222-884	ch1
889	0.5758498321389446	14545.7503	61	222-884	ch1
890	0.5758499270290298	14545.7503	61	222-884	ch1
891	0.5758500219191148	14545.745533333332	48	223-888	ch1
892	0.575849974639386	14545.745533333332	48	223-888	ch1
893	0.575849927359657	14545.745533333332	48	223-888	ch1
894	0.5758498800799282	14545.745533333332	48	223-888	ch1
893	0.5758498328001994	14545.745533333332	48	END	ch1
894	0.5758498328001994	14545.745533333332	48	END	ch1
895	0.5758498328001994	14545.745533333332	48	END	ch1
896	0.5758498328001994	14545.745533333332	48	END	ch1
