Filename: Z:\2020-12-20\2020-12-20_055 76Sr with beam merging _ RT100_T846 - clipped_MS100.tof
Analyze-time: Fri Feb 19 17:31:40 2021

Range: 61
Start Peak: 6199
Block size: 8
Block-Min: 0
Int-Max: 0
Peak mass: Rb85:-1e
Treshold: 0
Method: Gaussian Mean
a: 0.08554320834809824
t0: -0.174931057477
b: 0.575849041251
T: 800

Area1: 1 - 896

B Positions (center Block):
MS	B	Intensity	Peakposition (us)	Peakposition alt (u)	Peakposition corrected (u)	Fit Sigma (us)	Fit Amplitude
254	0.5758503268166494	14545.752286826124	87	32-248	ch1
255	0.5758502945209896	14545.752286826124	87	32-248	ch1
256	0.57585026222533	14545.752286826124	87	32-248	ch1
257	0.5758502299296702	14545.752286826124	87	32-248	ch1
258	0.5758501976340106	14545.752286826124	87	32-248	ch1
259	0.5758501653383508	14545.752286826124	87	32-248	ch1
260	0.575850133042691	14545.752286826124	87	32-248	ch1
261	0.5758501007470314	14545.768674659148	85	33-256	ch1
262	0.575850182021049	14545.768674659148	85	33-256	ch1
263	0.5758502632950666	14545.768674659148	85	33-256	ch1
264	0.5758503445690844	14545.768674659148	85	33-256	ch1
265	0.575850425843102	14545.768674659148	85	33-256	ch1
266	0.5758505071171196	14545.768674659148	85	33-256	ch1
267	0.5758505883911374	14545.768674659148	85	33-256	ch1
268	0.575850669665155	14545.768674659148	85	33-256	ch1
269	0.5758507509391726	14545.752392704734	104	34-264	ch1
270	0.5758506701902506	14545.752392704734	104	34-264	ch1
271	0.5758505894413286	14545.752392704734	104	34-264	ch1
272	0.5758505086924066	14545.752392704734	104	34-264	ch1
273	0.5758504279434846	14545.752392704734	104	34-264	ch1
274	0.5758503471945626	14545.752392704734	104	34-264	ch1
275	0.5758502664456404	14545.752392704734	104	34-264	ch1
276	0.5758501856967184	14545.752392704734	104	34-264	ch1
277	0.5758501049477964	14545.76500894779	98	35-272	ch1
278	0.5758501675169452	14545.76500894779	98	35-272	ch1
279	0.5758502300860938	14545.76500894779	98	35-272	ch1
280	0.5758502926552426	14545.76500894779	98	35-272	ch1
281	0.5758503552243912	14545.76500894779	98	35-272	ch1
282	0.57585041779354	14545.76500894779	98	35-272	ch1
283	0.5758504803626886	14545.76500894779	98	35-272	ch1
284	0.5758505429318372	14545.76500894779	98	35-272	ch1
285	0.575850605500986	14545.76408017865	95	36-280	ch1
286	0.5758506008948372	14545.76408017865	95	36-280	ch1
287	0.5758505962886882	14545.76408017865	95	36-280	ch1
288	0.5758505916825392	14545.76408017865	95	36-280	ch1
289	0.5758505870763904	14545.76408017865	95	36-280	ch1
290	0.5758505824702414	14545.76408017865	95	36-280	ch1
291	0.5758505778640924	14545.76408017865	95	36-280	ch1
292	0.5758505732579434	14545.76408017865	95	36-280	ch1
293	0.5758505686517946	14545.77694759403	112	37-288	ch1
294	0.5758506324666104	14545.77694759403	112	37-288	ch1
295	0.575850696281426	14545.77694759403	112	37-288	ch1
296	0.5758507600962418	14545.77694759403	112	37-288	ch1
297	0.5758508239110576	14545.77694759403	112	37-288	ch1
298	0.5758508877258734	14545.77694759403	112	37-288	ch1
299	0.5758509515406892	14545.77694759403	112	37-288	ch1
300	0.575851015355505	14545.77694759403	112	37-288	ch1
301	0.5758510791703206	14545.75709748401	107	38-296	ch1
302	0.5758509807254446	14545.75709748401	107	38-296	ch1
303	0.5758508822805684	14545.75709748401	107	38-296	ch1
304	0.5758507838356922	14545.75709748401	107	38-296	ch1
305	0.575850685390816	14545.75709748401	107	38-296	ch1
306	0.5758505869459398	14545.75709748401	107	38-296	ch1
307	0.5758504885010636	14545.75709748401	107	38-296	ch1
308	0.5758503900561874	14545.75709748401	107	38-296	ch1
309	0.5758502916113114	14545.759816277526	104	39-304	ch1
310	0.5758503050949288	14545.759816277526	104	39-304	ch1
311	0.5758503185785464	14545.759816277526	104	39-304	ch1
312	0.5758503320621638	14545.759816277526	104	39-304	ch1
313	0.5758503455457814	14545.759816277526	104	39-304	ch1
314	0.575850359029399	14545.759816277526	104	39-304	ch1
315	0.5758503725130164	14545.759816277526	104	39-304	ch1
316	0.575850385996634	14545.759816277526	104	39-304	ch1
317	0.5758503994802516	14545.760084667974	92	40-312	ch1
318	0.5758504008113104	14545.760084667974	92	40-312	ch1
319	0.5758504021423692	14545.760084667974	92	40-312	ch1
320	0.575850403473428	14545.760084667974	92	40-312	ch1
321	0.5758504048044868	14545.760084667974	92	40-312	ch1
322	0.5758504061355456	14545.760084667974	92	40-312	ch1
323	0.5758504074666044	14545.760084667974	92	40-312	ch1
324	0.5758504087976632	14545.760084667974	92	40-312	ch1
325	0.5758504101287222	14545.761994421432	94	41-320	ch1
326	0.5758504195999766	14545.761994421432	94	41-320	ch1
327	0.575850429071231	14545.761994421432	94	41-320	ch1
328	0.5758504385424854	14545.761994421432	94	41-320	ch1
329	0.57585044801374	14545.761994421432	94	41-320	ch1
330	0.5758504574849944	14545.761994421432	94	41-320	ch1
331	0.5758504669562488	14545.761994421432	94	41-320	ch1
332	0.5758504764275032	14545.761994421432	94	41-320	ch1
333	0.5758504858987576	14545.756925958526	98	42-328	ch1
334	0.5758504607621614	14545.756925958526	98	42-328	ch1
335	0.575850435625565	14545.756925958526	98	42-328	ch1
336	0.5758504104889686	14545.756925958526	98	42-328	ch1
337	0.5758503853523722	14545.756925958526	98	42-328	ch1
338	0.5758503602157758	14545.756925958526	98	42-328	ch1
339	0.5758503350791796	14545.756925958526	98	42-328	ch1
340	0.5758503099425832	14545.756925958526	98	42-328	ch1
341	0.5758502848059868	14545.763517767656	104	43-336	ch1
342	0.575850317497485	14545.763517767656	104	43-336	ch1
343	0.575850350188983	14545.763517767656	104	43-336	ch1
344	0.5758503828804812	14545.763517767656	104	43-336	ch1
345	0.5758504155719792	14545.763517767656	104	43-336	ch1
346	0.5758504482634772	14545.763517767656	104	43-336	ch1
347	0.5758504809549754	14545.763517767656	104	43-336	ch1
348	0.5758505136464734	14545.763517767656	104	43-336	ch1
349	0.5758505463379714	14545.762353821018	86	44-344	ch1
350	0.5758505405654802	14545.762353821018	86	44-344	ch1
351	0.5758505347929892	14545.762353821018	86	44-344	ch1
352	0.5758505290204982	14545.762353821018	86	44-344	ch1
353	0.5758505232480072	14545.762353821018	86	44-344	ch1
354	0.5758505174755162	14545.762353821018	86	44-344	ch1
355	0.575850511703025	14545.762353821018	86	44-344	ch1
356	0.575850505930534	14545.762353821018	86	44-344	ch1
357	0.575850500158043	14545.77875444869	113	45-352	ch1
358	0.5758505814955146	14545.77875444869	113	45-352	ch1
359	0.5758506628329862	14545.77875444869	113	45-352	ch1
360	0.5758507441704578	14545.77875444869	113	45-352	ch1
361	0.5758508255079294	14545.77875444869	113	45-352	ch1
362	0.575850906845401	14545.77875444869	113	45-352	ch1
363	0.5758509881828726	14545.77875444869	113	45-352	ch1
364	0.575851069520344	14545.77875444869	113	45-352	ch1
365	0.5758511508578158	14545.770741034312	109	46-360	ch1
366	0.5758511111159914	14545.770741034312	109	46-360	ch1
367	0.575851071374167	14545.770741034312	109	46-360	ch1
368	0.5758510316323426	14545.770741034312	109	46-360	ch1
369	0.5758509918905182	14545.770741034312	109	46-360	ch1
370	0.575850952148694	14545.770741034312	109	46-360	ch1
371	0.5758509124068696	14545.770741034312	109	46-360	ch1
372	0.5758508726650452	14545.770741034312	109	46-360	ch1
373	0.5758508329232208	14545.773714670226	94	47-368	ch1
374	0.5758508476707068	14545.773714670226	94	47-368	ch1
375	0.5758508624181928	14545.773714670226	94	47-368	ch1
376	0.5758508771656788	14545.773714670226	94	47-368	ch1
377	0.5758508919131648	14545.773714670226	94	47-368	ch1
378	0.5758509066606508	14545.773714670226	94	47-368	ch1
379	0.5758509214081368	14545.773714670226	94	47-368	ch1
380	0.5758509361556228	14545.773714670226	94	47-368	ch1
381	0.5758509509031088	14545.772421362692	103	48-376	ch1
382	0.5758509444890636	14545.772421362692	103	48-376	ch1
383	0.5758509380750186	14545.772421362692	103	48-376	ch1
384	0.5758509316609736	14545.772421362692	103	48-376	ch1
385	0.5758509252469286	14545.772421362692	103	48-376	ch1
386	0.5758509188328834	14545.772421362692	103	48-376	ch1
387	0.5758509124188386	14545.772421362692	103	48-376	ch1
388	0.5758509060047934	14545.772421362692	103	48-376	ch1
389	0.5758508995907484	14545.773206735158	104	49-384	ch1
390	0.575850903485734	14545.773206735158	104	49-384	ch1
391	0.5758509073807198	14545.773206735158	104	49-384	ch1
392	0.5758509112757056	14545.773206735158	104	49-384	ch1
393	0.5758509151706912	14545.773206735158	104	49-384	ch1
394	0.575850919065677	14545.773206735158	104	49-384	ch1
395	0.5758509229606626	14545.773206735158	104	49-384	ch1
396	0.5758509268556484	14545.773206735158	104	49-384	ch1
397	0.5758509307506342	14545.774767303574	96	50-392	ch1
398	0.575850938490136	14545.774767303574	96	50-392	ch1
399	0.575850946229638	14545.774767303574	96	50-392	ch1
400	0.57585095396914	14545.774767303574	96	50-392	ch1
401	0.5758509617086418	14545.774767303574	96	50-392	ch1
402	0.5758509694481438	14545.774767303574	96	50-392	ch1
403	0.5758509771876458	14545.774767303574	96	50-392	ch1
404	0.5758509849271476	14545.774767303574	96	50-392	ch1
405	0.5758509926666494	14545.770760546216	105	51-400	ch1
406	0.5758509727954884	14545.770760546216	105	51-400	ch1
407	0.5758509529243274	14545.770760546216	105	51-400	ch1
408	0.5758509330531666	14545.770760546216	105	51-400	ch1
409	0.5758509131820054	14545.770760546216	105	51-400	ch1
410	0.5758508933108444	14545.770760546216	105	51-400	ch1
411	0.5758508734396834	14545.770760546216	105	51-400	ch1
412	0.5758508535685226	14545.770760546216	105	51-400	ch1
413	0.5758508336973616	14545.778335854488	101	52-408	ch1
414	0.5758508712664372	14545.778335854488	101	52-408	ch1
415	0.5758509088355128	14545.778335854488	101	52-408	ch1
416	0.5758509464045884	14545.778335854488	101	52-408	ch1
417	0.575850983973664	14545.778335854488	101	52-408	ch1
418	0.5758510215427396	14545.778335854488	101	52-408	ch1
419	0.5758510591118152	14545.778335854488	101	52-408	ch1
420	0.575851096680891	14545.778335854488	101	52-408	ch1
421	0.5758511342499664	14545.77280654806	104	53-416	ch1
422	0.5758511068278572	14545.77280654806	104	53-416	ch1
423	0.575851079405748	14545.77280654806	104	53-416	ch1
424	0.5758510519836386	14545.77280654806	104	53-416	ch1
425	0.5758510245615294	14545.77280654806	104	53-416	ch1
426	0.57585099713942	14545.77280654806	104	53-416	ch1
427	0.5758509697173106	14545.77280654806	104	53-416	ch1
428	0.5758509422952014	14545.77280654806	104	53-416	ch1
429	0.5758509148730922	14545.75405743721	97	54-424	ch1
430	0.5758508218885246	14545.75405743721	97	54-424	ch1
431	0.5758507289039572	14545.75405743721	97	54-424	ch1
432	0.5758506359193896	14545.75405743721	97	54-424	ch1
433	0.575850542934822	14545.75405743721	97	54-424	ch1
434	0.5758504499502544	14545.75405743721	97	54-424	ch1
435	0.575850356965687	14545.75405743721	97	54-424	ch1
436	0.5758502639811194	14545.75405743721	97	54-424	ch1
437	0.5758501709965518	14545.757045745666	99	55-432	ch1
438	0.575850185816805	14545.757045745666	99	55-432	ch1
439	0.5758502006370582	14545.757045745666	99	55-432	ch1
440	0.5758502154573114	14545.757045745666	99	55-432	ch1
441	0.5758502302775644	14545.757045745666	99	55-432	ch1
442	0.5758502450978176	14545.757045745666	99	55-432	ch1
443	0.5758502599180708	14545.757045745666	99	55-432	ch1
444	0.575850274738324	14545.757045745666	99	55-432	ch1
445	0.5758502895585774	14545.773868801836	109	56-440	ch1
446	0.575850372991046	14545.773868801836	109	56-440	ch1
447	0.5758504564235146	14545.773868801836	109	56-440	ch1
448	0.5758505398559832	14545.773868801836	109	56-440	ch1
449	0.5758506232884518	14545.773868801836	109	56-440	ch1
450	0.5758507067209204	14545.773868801836	109	56-440	ch1
451	0.575850790153389	14545.773868801836	109	56-440	ch1
452	0.5758508735858576	14545.773868801836	109	56-440	ch1
453	0.5758509570183262	14545.766721233766	110	57-448	ch1
454	0.5758509215705906	14545.766721233766	110	57-448	ch1
455	0.5758508861228548	14545.766721233766	110	57-448	ch1
456	0.575850850675119	14545.766721233766	110	57-448	ch1
457	0.5758508152273834	14545.766721233766	110	57-448	ch1
458	0.5758507797796478	14545.766721233766	110	57-448	ch1
459	0.575850744331912	14545.766721233766	110	57-448	ch1
460	0.5758507088841762	14545.766721233766	110	57-448	ch1
461	0.5758506734364406	14545.760159246444	80	58-456	ch1
462	0.5758506408928412	14545.760159246444	80	58-456	ch1
463	0.5758506083492418	14545.760159246444	80	58-456	ch1
464	0.5758505758056424	14545.760159246444	80	58-456	ch1
465	0.575850543262043	14545.760159246444	80	58-456	ch1
466	0.5758505107184434	14545.760159246444	80	58-456	ch1
467	0.575850478174844	14545.760159246444	80	58-456	ch1
468	0.5758504456312446	14545.760159246444	80	58-456	ch1
469	0.575850413087645	14545.75723023353	91	59-464	ch1
470	0.575850398561463	14545.75723023353	91	59-464	ch1
471	0.5758503840352808	14545.75723023353	91	59-464	ch1
472	0.5758503695090986	14545.75723023353	91	59-464	ch1
473	0.5758503549829166	14545.75723023353	91	59-464	ch1
474	0.5758503404567344	14545.75723023353	91	59-464	ch1
475	0.5758503259305522	14545.75723023353	91	59-464	ch1
476	0.57585031140437	14545.75723023353	91	59-464	ch1
477	0.575850296878188	14545.76220927488	90	60-472	ch1
478	0.575850321571306	14545.76220927488	90	60-472	ch1
479	0.575850346264424	14545.76220927488	90	60-472	ch1
480	0.575850370957542	14545.76220927488	90	60-472	ch1
481	0.57585039565066	14545.76220927488	90	60-472	ch1
482	0.575850420343778	14545.76220927488	90	60-472	ch1
483	0.575850445036896	14545.76220927488	90	60-472	ch1
484	0.575850469730014	14545.76220927488	90	60-472	ch1
485	0.575850494423132	14545.762823420682	98	61-480	ch1
486	0.5758504974689342	14545.762823420682	98	61-480	ch1
487	0.5758505005147364	14545.762823420682	98	61-480	ch1
488	0.5758505035605384	14545.762823420682	98	61-480	ch1
489	0.5758505066063406	14545.762823420682	98	61-480	ch1
490	0.5758505096521428	14545.762823420682	98	61-480	ch1
491	0.5758505126979448	14545.762823420682	98	61-480	ch1
492	0.575850515743747	14545.762823420682	98	61-480	ch1
493	0.5758505187895492	14545.772790749346	105	62-488	ch1
494	0.5758505682216396	14545.772790749346	105	62-488	ch1
495	0.5758506176537302	14545.772790749346	105	62-488	ch1
496	0.5758506670858208	14545.772790749346	105	62-488	ch1
497	0.5758507165179114	14545.772790749346	105	62-488	ch1
498	0.5758507659500018	14545.772790749346	105	62-488	ch1
499	0.5758508153820926	14545.772790749346	105	62-488	ch1
500	0.575850864814183	14545.772790749346	105	62-488	ch1
501	0.5758509142462736	14545.766239550258	96	63-496	ch1
502	0.5758508817561776	14545.766239550258	96	63-496	ch1
503	0.5758508492660814	14545.766239550258	96	63-496	ch1
504	0.5758508167759852	14545.766239550258	96	63-496	ch1
505	0.575850784285889	14545.766239550258	96	63-496	ch1
506	0.5758507517957928	14545.766239550258	96	63-496	ch1
507	0.5758507193056966	14545.766239550258	96	63-496	ch1
508	0.5758506868156006	14545.766239550258	96	63-496	ch1
509	0.5758506543255044	14545.760338701564	100	64-504	ch1
510	0.575850625060764	14545.760338701564	100	64-504	ch1
511	0.5758505957960234	14545.760338701564	100	64-504	ch1
512	0.575850566531283	14545.760338701564	100	64-504	ch1
513	0.5758505372665424	14545.760338701564	100	64-504	ch1
514	0.5758505080018018	14545.760338701564	100	64-504	ch1
515	0.5758504787370614	14545.760338701564	100	64-504	ch1
516	0.5758504494723208	14545.760338701564	100	64-504	ch1
517	0.5758504202075804	14545.751224171362	103	65-512	ch1
518	0.5758503750048688	14545.751224171362	103	65-512	ch1
519	0.5758503298021572	14545.751224171362	103	65-512	ch1
520	0.5758502845994456	14545.751224171362	103	65-512	ch1
521	0.5758502393967342	14545.751224171362	103	65-512	ch1
522	0.5758501941940226	14545.751224171362	103	65-512	ch1
523	0.575850148991311	14545.751224171362	103	65-512	ch1
524	0.5758501037885996	14545.751224171362	103	65-512	ch1
525	0.575850058585888	14545.757683255694	96	66-520	ch1
526	0.575850090619149	14545.757683255694	96	66-520	ch1
527	0.5758501226524102	14545.757683255694	96	66-520	ch1
528	0.5758501546856714	14545.757683255694	96	66-520	ch1
529	0.5758501867189324	14545.757683255694	96	66-520	ch1
530	0.5758502187521934	14545.757683255694	96	66-520	ch1
531	0.5758502507854546	14545.757683255694	96	66-520	ch1
532	0.5758502828187158	14545.757683255694	96	66-520	ch1
533	0.5758503148519768	14545.759660172658	89	67-528	ch1
534	0.5758503246563228	14545.759660172658	89	67-528	ch1
535	0.5758503344606688	14545.759660172658	89	67-528	ch1
536	0.5758503442650148	14545.759660172658	89	67-528	ch1
537	0.5758503540693606	14545.759660172658	89	67-528	ch1
538	0.5758503638737066	14545.759660172658	89	67-528	ch1
539	0.5758503736780526	14545.759660172658	89	67-528	ch1
540	0.5758503834823986	14545.759660172658	89	67-528	ch1
541	0.5758503932867444	14545.766162585834	97	68-536	ch1
542	0.575850425534891	14545.766162585834	97	68-536	ch1
543	0.5758504577830378	14545.766162585834	97	68-536	ch1
544	0.5758504900311844	14545.766162585834	97	68-536	ch1
545	0.5758505222793312	14545.766162585834	97	68-536	ch1
546	0.5758505545274778	14545.766162585834	97	68-536	ch1
547	0.5758505867756246	14545.766162585834	97	68-536	ch1
548	0.5758506190237712	14545.766162585834	97	68-536	ch1
549	0.575850651271918	14545.7617665489	100	69-544	ch1
550	0.5758506294701592	14545.7617665489	100	69-544	ch1
551	0.5758506076684002	14545.7617665489	100	69-544	ch1
552	0.5758505858666414	14545.7617665489	100	69-544	ch1
553	0.5758505640648826	14545.7617665489	100	69-544	ch1
554	0.5758505422631238	14545.7617665489	100	69-544	ch1
555	0.575850520461365	14545.7617665489	100	69-544	ch1
556	0.575850498659606	14545.7617665489	100	69-544	ch1
557	0.5758504768578472	14545.7554121375	103	70-552	ch1
558	0.5758504453437022	14545.7554121375	103	70-552	ch1
559	0.5758504138295574	14545.7554121375	103	70-552	ch1
560	0.5758503823154124	14545.7554121375	103	70-552	ch1
561	0.5758503508012676	14545.7554121375	103	70-552	ch1
562	0.5758503192871228	14545.7554121375	103	70-552	ch1
563	0.5758502877729778	14545.7554121375	103	70-552	ch1
564	0.575850256258833	14545.7554121375	103	70-552	ch1
565	0.5758502247446882	14545.76710369984	86	71-560	ch1
566	0.575850282727964	14545.76710369984	86	71-560	ch1
567	0.57585034071124	14545.76710369984	86	71-560	ch1
568	0.575850398694516	14545.76710369984	86	71-560	ch1
569	0.575850456677792	14545.76710369984	86	71-560	ch1
570	0.5758505146610678	14545.76710369984	86	71-560	ch1
571	0.5758505726443438	14545.76710369984	86	71-560	ch1
572	0.5758506306276198	14545.76710369984	86	71-560	ch1
573	0.5758506886108956	14545.763504746434	96	72-568	ch1
574	0.5758506707622024	14545.763504746434	96	72-568	ch1
575	0.5758506529135094	14545.763504746434	96	72-568	ch1
576	0.5758506350648164	14545.763504746434	96	72-568	ch1
577	0.5758506172161232	14545.763504746434	96	72-568	ch1
578	0.57585059936743	14545.763504746434	96	72-568	ch1
579	0.5758505815187368	14545.763504746434	96	72-568	ch1
580	0.5758505636700438	14545.763504746434	96	72-568	ch1
581	0.5758505458213506	14545.75070655529	93	73-576	ch1
582	0.5758504823498464	14545.75070655529	93	73-576	ch1
583	0.575850418878342	14545.75070655529	93	73-576	ch1
584	0.5758503554068378	14545.75070655529	93	73-576	ch1
585	0.5758502919353336	14545.75070655529	93	73-576	ch1
586	0.5758502284638294	14545.75070655529	93	73-576	ch1
587	0.5758501649923252	14545.75070655529	93	73-576	ch1
588	0.5758501015208208	14545.75070655529	93	73-576	ch1
589	0.5758500380493166	14545.760903499968	98	74-584	ch1
590	0.5758500886201676	14545.760903499968	98	74-584	ch1
591	0.5758501391910186	14545.760903499968	98	74-584	ch1
592	0.5758501897618696	14545.760903499968	98	74-584	ch1
593	0.5758502403327206	14545.760903499968	98	74-584	ch1
594	0.5758502909035716	14545.760903499968	98	74-584	ch1
595	0.5758503414744226	14545.760903499968	98	74-584	ch1
596	0.5758503920452736	14545.760903499968	98	74-584	ch1
597	0.5758504426161246	14545.76615742795	88	75-592	ch1
598	0.5758504686725188	14545.76615742795	88	75-592	ch1
599	0.5758504947289128	14545.76615742795	88	75-592	ch1
600	0.575850520785307	14545.76615742795	88	75-592	ch1
601	0.575850546841701	14545.76615742795	88	75-592	ch1
602	0.5758505728980952	14545.76615742795	88	75-592	ch1
603	0.5758505989544892	14545.76615742795	88	75-592	ch1
604	0.5758506250108832	14545.76615742795	88	75-592	ch1
605	0.5758506510672774	14545.76128995521	99	76-600	ch1
606	0.5758506269274742	14545.76128995521	99	76-600	ch1
607	0.575850602787671	14545.76128995521	99	76-600	ch1
608	0.5758505786478676	14545.76128995521	99	76-600	ch1
609	0.5758505545080642	14545.76128995521	99	76-600	ch1
610	0.575850530368261	14545.76128995521	99	76-600	ch1
611	0.5758505062284576	14545.76128995521	99	76-600	ch1
612	0.5758504820886544	14545.76128995521	99	76-600	ch1
613	0.575850457948851	14545.76938848835	100	77-608	ch1
614	0.5758504981128146	14545.76938848835	100	77-608	ch1
615	0.575850538276778	14545.76938848835	100	77-608	ch1
616	0.5758505784407414	14545.76938848835	100	77-608	ch1
617	0.5758506186047048	14545.76938848835	100	77-608	ch1
618	0.575850658768668	14545.76938848835	100	77-608	ch1
619	0.5758506989326314	14545.76938848835	100	77-608	ch1
620	0.5758507390965948	14545.76938848835	100	77-608	ch1
621	0.5758507792605582	14545.75240465232	85	78-616	ch1
622	0.575850695030716	14545.75240465232	85	78-616	ch1
623	0.5758506108008738	14545.75240465232	85	78-616	ch1
624	0.5758505265710316	14545.75240465232	85	78-616	ch1
625	0.5758504423411894	14545.75240465232	85	78-616	ch1
626	0.5758503581113472	14545.75240465232	85	78-616	ch1
627	0.575850273881505	14545.75240465232	85	78-616	ch1
628	0.5758501896516628	14545.75240465232	85	78-616	ch1
629	0.5758501054218206	14545.768088356044	90	79-624	ch1
630	0.5758501832037708	14545.768088356044	90	79-624	ch1
631	0.575850260985721	14545.768088356044	90	79-624	ch1
632	0.5758503387676714	14545.768088356044	90	79-624	ch1
633	0.5758504165496218	14545.768088356044	90	79-624	ch1
634	0.575850494331572	14545.768088356044	90	79-624	ch1
635	0.5758505721135224	14545.768088356044	90	79-624	ch1
636	0.5758506498954726	14545.768088356044	90	79-624	ch1
637	0.5758507276774228	14545.765176533398	87	80-632	ch1
638	0.5758507132364944	14545.765176533398	87	80-632	ch1
639	0.5758506987955658	14545.765176533398	87	80-632	ch1
640	0.5758506843546374	14545.765176533398	87	80-632	ch1
641	0.5758506699137088	14545.765176533398	87	80-632	ch1
642	0.5758506554727802	14545.765176533398	87	80-632	ch1
643	0.5758506410318518	14545.765176533398	87	80-632	ch1
644	0.5758506265909234	14545.765176533398	87	80-632	ch1
645	0.5758506121499948	14545.757573439636	96	81-640	ch1
646	0.5758505744431196	14545.757573439636	96	81-640	ch1
647	0.5758505367362442	14545.757573439636	96	81-640	ch1
648	0.5758504990293688	14545.757573439636	96	81-640	ch1
649	0.5758504613224934	14545.757573439636	96	81-640	ch1
650	0.5758504236156182	14545.757573439636	96	81-640	ch1
651	0.5758503859087428	14545.757573439636	96	81-640	ch1
652	0.5758503482018674	14545.757573439636	96	81-640	ch1
653	0.575850310494992	14545.751266947532	100	82-648	ch1
654	0.5758502792184988	14545.751266947532	100	82-648	ch1
655	0.5758502479420054	14545.751266947532	100	82-648	ch1
656	0.575850216665512	14545.751266947532	100	82-648	ch1
657	0.5758501853890188	14545.751266947532	100	82-648	ch1
658	0.5758501541125254	14545.751266947532	100	82-648	ch1
659	0.575850122836032	14545.751266947532	100	82-648	ch1
660	0.5758500915595386	14545.751266947532	100	82-648	ch1
661	0.5758500602830452	14545.763147648024	99	83-656	ch1
662	0.5758501192043354	14545.763147648024	99	83-656	ch1
663	0.5758501781256252	14545.763147648024	99	83-656	ch1
664	0.5758502370469152	14545.763147648024	99	83-656	ch1
665	0.5758502959682052	14545.763147648024	99	83-656	ch1
666	0.5758503548894952	14545.763147648024	99	83-656	ch1
667	0.5758504138107852	14545.763147648024	99	83-656	ch1
668	0.575850472732075	14545.763147648024	99	83-656	ch1
669	0.5758505316533652	14545.755734218564	94	84-664	ch1
670	0.5758504948871134	14545.755734218564	94	84-664	ch1
671	0.5758504581208614	14545.755734218564	94	84-664	ch1
672	0.5758504213546096	14545.755734218564	94	84-664	ch1
673	0.5758503845883576	14545.755734218564	94	84-664	ch1
674	0.5758503478221056	14545.755734218564	94	84-664	ch1
675	0.5758503110558538	14545.755734218564	94	84-664	ch1
676	0.575850274289602	14545.755734218564	94	84-664	ch1
677	0.57585023752335	14545.740831426086	86	85-672	ch1
678	0.5758501636142604	14545.740831426086	86	85-672	ch1
679	0.5758500897051708	14545.740831426086	86	85-672	ch1
680	0.5758500157960812	14545.740831426086	86	85-672	ch1
681	0.5758499418869916	14545.740831426086	86	85-672	ch1
682	0.575849867977902	14545.740831426086	86	85-672	ch1
683	0.5758497940688124	14545.740831426086	86	85-672	ch1
684	0.5758497201597228	14545.740831426086	86	85-672	ch1
685	0.5758496462506332	14545.75872323205	96	86-680	ch1
686	0.5758497349834726	14545.75872323205	96	86-680	ch1
687	0.5758498237163118	14545.75872323205	96	86-680	ch1
688	0.5758499124491512	14545.75872323205	96	86-680	ch1
689	0.5758500011819904	14545.75872323205	96	86-680	ch1
690	0.5758500899148298	14545.75872323205	96	86-680	ch1
691	0.575850178647669	14545.75872323205	96	86-680	ch1
692	0.5758502673805084	14545.75872323205	96	86-680	ch1
693	0.5758503561133476	14545.753462242202	120	87-688	ch1
694	0.5758503300219308	14545.753462242202	120	87-688	ch1
695	0.575850303930514	14545.753462242202	120	87-688	ch1
696	0.5758502778390972	14545.753462242202	120	87-688	ch1
697	0.5758502517476804	14545.753462242202	120	87-688	ch1
698	0.5758502256562636	14545.753462242202	120	87-688	ch1
699	0.5758501995648468	14545.753462242202	120	87-688	ch1
700	0.57585017347343	14545.753462242202	120	87-688	ch1
701	0.5758501473820132	14545.761159352238	114	88-696	ch1
702	0.575850185555154	14545.761159352238	114	88-696	ch1
703	0.5758502237282948	14545.761159352238	114	88-696	ch1
704	0.5758502619014356	14545.761159352238	114	88-696	ch1
705	0.5758503000745764	14545.761159352238	114	88-696	ch1
706	0.575850338247717	14545.761159352238	114	88-696	ch1
707	0.5758503764208578	14545.761159352238	114	88-696	ch1
708	0.5758504145939988	14545.761159352238	114	88-696	ch1
709	0.5758504527671394	14545.766787763224	127	89-704	ch1
710	0.5758504806807492	14545.766787763224	127	89-704	ch1
711	0.5758505085943588	14545.766787763224	127	89-704	ch1
712	0.5758505365079684	14545.766787763224	127	89-704	ch1
713	0.575850564421578	14545.766787763224	127	89-704	ch1
714	0.5758505923351876	14545.766787763224	127	89-704	ch1
715	0.5758506202487974	14545.766787763224	127	89-704	ch1
716	0.575850648162407	14545.766787763224	127	89-704	ch1
717	0.5758506760760166	14545.76883964243	94	90-712	ch1
718	0.5758506862521312	14545.76883964243	94	90-712	ch1
719	0.5758506964282458	14545.76883964243	94	90-712	ch1
720	0.5758507066043604	14545.76883964243	94	90-712	ch1
721	0.575850716780475	14545.76883964243	94	90-712	ch1
722	0.5758507269565896	14545.76883964243	94	90-712	ch1
723	0.5758507371327042	14545.76883964243	94	90-712	ch1
724	0.5758507473088188	14545.76883964243	94	90-712	ch1
725	0.5758507574849332	14545.763378926974	114	91-720	ch1
726	0.5758507304029948	14545.763378926974	114	91-720	ch1
727	0.5758507033210566	14545.763378926974	114	91-720	ch1
728	0.575850676239118	14545.763378926974	114	91-720	ch1
729	0.5758506491571798	14545.763378926974	114	91-720	ch1
