Filename: Z:\2020-12-20\2020-12-20_055 76Sr with beam merging _ RT100_T846 - clipped_MS100.tof
Analyze-time: Fri Feb 19 17:35:51 2021

Range: 61
Start Peak: 6188
Block size: 4
Block-Min: 0
Int-Max: 0
Peak mass: Rb85:-1e
Treshold: 0
Method: Gaussian Mean
a: 0.08554320834809824
t0: -0.174931057477
b: 0.575849041251
T: 800

Area1: 1 - 896

B Positions (center Block):
MS	B	Intensity	Peakposition (us)	Peakposition alt (u)	Peakposition corrected (u)	Fit Sigma (us)	Fit Amplitude
59	0.5758509431259732	14545.744042423636	51	14-56	ch1
60	0.5758506507564586	14545.744042423636	51	14-56	ch1
61	0.5758503583869438	14545.744042423636	51	14-56	ch1
62	0.5758500660174292	14545.744042423636	51	14-56	ch1
63	0.5758497736479146	14545.746797793644	49	15-60	ch1
64	0.5758498009779452	14545.746797793644	49	15-60	ch1
65	0.575849828307976	14545.746797793644	49	15-60	ch1
66	0.5758498556380068	14545.746797793644	49	15-60	ch1
67	0.5758498829680376	14545.740770859742	46	16-64	ch1
68	0.5758498231879396	14545.740770859742	46	16-64	ch1
69	0.5758497634078416	14545.740770859742	46	16-64	ch1
70	0.5758497036277436	14545.740770859742	46	16-64	ch1
71	0.5758496438476456	14545.744631926496	43	17-68	ch1
72	0.575849682144888	14545.744631926496	43	17-68	ch1
73	0.5758497204421306	14545.744631926496	43	17-68	ch1
74	0.575849758739373	14545.744631926496	43	17-68	ch1
75	0.5758497970366154	14545.742440860096	42	18-72	ch1
76	0.575849775303813	14545.742440860096	42	18-72	ch1
77	0.5758497535710104	14545.742440860096	42	18-72	ch1
78	0.575849731838208	14545.742440860096	42	18-72	ch1
79	0.5758497101054054	14545.731550358652	51	19-76	ch1
80	0.5758496020844358	14545.731550358652	51	19-76	ch1
81	0.5758494940634662	14545.731550358652	51	19-76	ch1
82	0.5758493860424966	14545.731550358652	51	19-76	ch1
83	0.5758492780215268	14545.711808025006	48	20-80	ch1
84	0.5758490822007894	14545.711808025006	48	20-80	ch1
85	0.575848886380052	14545.711808025006	48	20-80	ch1
86	0.5758486905593146	14545.711808025006	48	20-80	ch1
87	0.5758484947385772	14545.71494437581	45	21-84	ch1
88	0.5758485258474896	14545.71494437581	45	21-84	ch1
89	0.5758485569564018	14545.71494437581	45	21-84	ch1
90	0.5758485880653142	14545.71494437581	45	21-84	ch1
91	0.5758486191742266	14545.714775540788	50	22-88	ch1
92	0.5758486174995816	14545.714775540788	50	22-88	ch1
93	0.5758486158249368	14545.714775540788	50	22-88	ch1
94	0.575848614150292	14545.714775540788	50	22-88	ch1
95	0.575848612475647	14545.721184639598	42	23-92	ch1
96	0.5758486760463716	14545.721184639598	42	23-92	ch1
97	0.5758487396170962	14545.721184639598	42	23-92	ch1
98	0.5758488031878208	14545.721184639598	42	23-92	ch1
99	0.5758488667585454	14545.723324915154	40	24-96	ch1
100	0.5758488879875624	14545.723324915154	40	24-96	ch1
101	0.5758489092165794	14545.723324915154	40	24-96	ch1
102	0.5758489304455966	14545.723324915154	40	24-96	ch1
103	0.5758489516746138	14545.730832908728	47	25-100	ch1
104	0.5758490261450824	14545.730832908728	47	25-100	ch1
105	0.5758491006155508	14545.730832908728	47	25-100	ch1
106	0.5758491750860194	14545.730832908728	47	25-100	ch1
107	0.575849249556488	14545.721482300722	54	26-104	ch1
108	0.5758491568094506	14545.721482300722	54	26-104	ch1
109	0.5758490640624134	14545.721482300722	54	26-104	ch1
110	0.575848971315376	14545.721482300722	54	26-104	ch1
111	0.5758488785683388	14545.730346047912	44	27-108	ch1
112	0.5758489664862892	14545.730346047912	44	27-108	ch1
113	0.5758490544042396	14545.730346047912	44	27-108	ch1
114	0.5758491423221902	14545.730346047912	44	27-108	ch1
115	0.5758492302401406	14545.734519545912	37	28-112	ch1
116	0.5758492716363338	14545.734519545912	37	28-112	ch1
117	0.5758493130325268	14545.734519545912	37	28-112	ch1
118	0.5758493544287198	14545.734519545912	37	28-112	ch1
119	0.575849395824913	14545.723316765664	47	29-116	ch1
120	0.5758492847065046	14545.723316765664	47	29-116	ch1
121	0.5758491735880966	14545.723316765664	47	29-116	ch1
122	0.5758490624696884	14545.723316765664	47	29-116	ch1
123	0.5758489513512802	14545.719363889398	39	30-120	ch1
124	0.5758489121433952	14545.719363889398	39	30-120	ch1
125	0.5758488729355104	14545.719363889398	39	30-120	ch1
126	0.5758488337276256	14545.719363889398	39	30-120	ch1
127	0.5758487945197406	14545.842713450292	38	31-124	ch1
128	0.5758500180023546	14545.842713450292	38	31-124	ch1
129	0.5758512414849686	14545.842713450292	38	31-124	ch1
130	0.5758524649675826	14545.842713450292	38	31-124	ch1
131	0.5758536884501964	14545.744260354586	11	32-128	ch1
132	0.5758527119112448	14545.744260354586	11	32-128	ch1
133	0.575851735372293	14545.744260354586	11	32-128	ch1
134	0.5758507588333412	14545.744260354586	11	32-128	ch1
135	0.5758497822943896	14545.732287939748	54	33-132	ch1
136	0.5758496635421112	14545.732287939748	54	33-132	ch1
137	0.5758495447898326	14545.732287939748	54	33-132	ch1
138	0.5758494260375542	14545.732287939748	54	33-132	ch1
139	0.5758493072852758	14545.805125933336	42	34-136	ch1
140	0.5758500297525318	14545.805125933336	42	34-136	ch1
141	0.5758507522197878	14545.805125933336	42	34-136	ch1
142	0.5758514746870438	14545.805125933336	42	34-136	ch1
143	0.5758521971542998	14545.717998559452	48	35-140	ch1
144	0.5758513329531922	14545.717998559452	48	35-140	ch1
145	0.5758504687520848	14545.717998559452	48	35-140	ch1
146	0.5758496045509772	14545.717998559452	48	35-140	ch1
147	0.5758487403498694	14545.721096118166	53	36-144	ch1
148	0.57584877107401	14545.721096118166	53	36-144	ch1
149	0.5758488017981504	14545.721096118166	53	36-144	ch1
150	0.5758488325222908	14545.721096118166	53	36-144	ch1
151	0.5758488632464314	14545.724917156306	56	37-148	ch1
152	0.575848901146637	14545.724917156306	56	37-148	ch1
153	0.5758489390468426	14545.724917156306	56	37-148	ch1
154	0.5758489769470484	14545.724917156306	56	37-148	ch1
155	0.575849014847254	14545.72575702829	55	38-152	ch1
156	0.5758490231777966	14545.72575702829	55	38-152	ch1
157	0.5758490315083392	14545.72575702829	55	38-152	ch1
158	0.5758490398388818	14545.72575702829	55	38-152	ch1
159	0.5758490481694244	14545.729477949308	55	39-156	ch1
160	0.575849085076586	14545.729477949308	55	39-156	ch1
161	0.5758491219837476	14545.729477949308	55	39-156	ch1
162	0.575849158890909	14545.729477949308	55	39-156	ch1
163	0.5758491957980708	14545.728127427676	45	40-160	ch1
164	0.575849182402484	14545.728127427676	45	40-160	ch1
165	0.5758491690068974	14545.728127427676	45	40-160	ch1
166	0.5758491556113108	14545.728127427676	45	40-160	ch1
167	0.575849142215724	14545.716742995334	44	41-164	ch1
168	0.5758490292955406	14545.716742995334	44	41-164	ch1
169	0.5758489163753572	14545.716742995334	44	41-164	ch1
170	0.5758488034551736	14545.716742995334	44	41-164	ch1
171	0.5758486905349902	14545.717004656154	46	42-168	ch1
172	0.575848693130358	14545.717004656154	46	42-168	ch1
173	0.5758486957257256	14545.717004656154	46	42-168	ch1
174	0.5758486983210934	14545.717004656154	46	42-168	ch1
175	0.575848700916461	14545.71998054539	54	43-172	ch1
176	0.5758487304337834	14545.71998054539	54	43-172	ch1
177	0.5758487599511056	14545.71998054539	54	43-172	ch1
178	0.5758487894684278	14545.71998054539	54	43-172	ch1
179	0.57584881898575	14545.72728789886	55	44-176	ch1
180	0.5758488914661048	14545.72728789886	55	44-176	ch1
181	0.5758489639464596	14545.72728789886	55	44-176	ch1
182	0.5758490364268142	14545.72728789886	55	44-176	ch1
183	0.575849108907169	14545.716823632848	44	45-180	ch1
184	0.5758490051139536	14545.716823632848	44	45-180	ch1
185	0.5758489013207382	14545.716823632848	44	45-180	ch1
186	0.5758487975275228	14545.716823632848	44	45-180	ch1
187	0.5758486937343078	14545.718618352502	67	46-184	ch1
188	0.5758487115358164	14545.718618352502	67	46-184	ch1
189	0.5758487293373252	14545.718618352502	67	46-184	ch1
190	0.575848747138834	14545.718618352502	67	46-184	ch1
191	0.5758487649403428	14545.717352343794	44	47-188	ch1
192	0.575848752383025	14545.717352343794	44	47-188	ch1
193	0.5758487398257072	14545.717352343794	44	47-188	ch1
194	0.5758487272683892	14545.717352343794	44	47-188	ch1
195	0.5758487147110714	14545.714423927654	57	48-192	ch1
196	0.5758486856646264	14545.714423927654	57	48-192	ch1
197	0.5758486566181814	14545.714423927654	57	48-192	ch1
198	0.5758486275717366	14545.714423927654	57	48-192	ch1
199	0.5758485985252916	14545.728983366404	49	49-196	ch1
200	0.5758487429378054	14545.728983366404	49	49-196	ch1
201	0.5758488873503192	14545.728983366404	49	49-196	ch1
202	0.5758490317628332	14545.728983366404	49	49-196	ch1
203	0.575849176175347	14545.726659596302	44	50-200	ch1
204	0.57584915312628	14545.726659596302	44	50-200	ch1
205	0.5758491300772128	14545.726659596302	44	50-200	ch1
206	0.5758491070281456	14545.726659596302	44	50-200	ch1
207	0.5758490839790784	14545.74420924967	50	51-204	ch1
208	0.5758492580510056	14545.74420924967	50	51-204	ch1
209	0.5758494321229326	14545.74420924967	50	51-204	ch1
210	0.5758496061948598	14545.74420924967	50	51-204	ch1
211	0.5758497802667868	14545.743901161606	45	52-208	ch1
212	0.5758497772109156	14545.743901161606	45	52-208	ch1
213	0.5758497741550442	14545.743901161606	45	52-208	ch1
214	0.5758497710991728	14545.743901161606	45	52-208	ch1
215	0.5758497680433016	14545.88727111111	50	53-212	ch1
216	0.5758511901046312	14545.88727111111	50	53-212	ch1
217	0.5758526121659608	14545.88727111111	50	53-212	ch1
218	0.5758540342272906	14545.88727111111	50	53-212	ch1
219	0.5758554562886202	14545.84386038036	1	54-216	ch1
220	0.5758552409969162	14545.84386038036	1	54-216	ch1
221	0.5758550257052122	14545.84386038036	1	54-216	ch1
222	0.575854810413508	14545.84386038036	1	54-216	ch1
223	0.575854595121804	14545.84386038036	1	54-216	ch1
224	0.5758543798300998	14545.84386038036	1	54-216-Fit	ch1
225	0.5758541645383958	14545.84386038036	1	54-216-Fit	ch1
226	0.5758539492466916	14545.84386038036	1	54-216-Fit	ch1
227	0.5758537339549874	14545.747071667574	32	55-224	ch1
228	0.5758532539398724	14545.747071667574	32	55-224	ch1
229	0.5758527739247574	14545.747071667574	32	55-224	ch1
230	0.5758522939096424	14545.747071667574	32	55-224	ch1
231	0.5758518138945274	14545.747071667574	32	55-224	ch1
232	0.5758513338794122	14545.747071667574	32	55-224-Fit	ch1
233	0.5758508538642972	14545.747071667574	32	55-224-Fit	ch1
234	0.5758503738491824	14545.747071667574	32	55-224-Fit	ch1
235	0.5758498938340672	14545.754554286032	45	56-232	ch1
236	0.5758499680528444	14545.754554286032	45	56-232	ch1
237	0.5758500422716218	14545.754554286032	45	56-232	ch1
238	0.5758501164903992	14545.754554286032	45	56-232	ch1
239	0.5758501907091764	14545.749661499364	51	57-236	ch1
240	0.5758501421784854	14545.749661499364	51	57-236	ch1
241	0.5758500936477944	14545.749661499364	51	57-236	ch1
242	0.5758500451171034	14545.749661499364	51	57-236	ch1
243	0.5758499965864126	14545.843370504256	57	58-240	ch1
244	0.5758509260695612	14545.843370504256	57	58-240	ch1
245	0.57585185555271	14545.843370504256	57	58-240	ch1
246	0.5758527850358588	14545.843370504256	57	58-240	ch1
247	0.5758537145190076	14545.75851698176	48	59-244	ch1
248	0.5758528728718322	14545.75851698176	48	59-244	ch1
249	0.5758520312246568	14545.75851698176	48	59-244	ch1
250	0.5758511895774814	14545.75851698176	48	59-244	ch1
251	0.5758503479303062	14545.759130780968	63	60-248	ch1
252	0.5758503540184726	14545.759130780968	63	60-248	ch1
253	0.575850360106639	14545.759130780968	63	60-248	ch1
254	0.5758503661948056	14545.759130780968	63	60-248	ch1
255	0.575850372282972	14545.75060815684	52	61-252	ch1
256	0.5758502877485612	14545.75060815684	52	61-252	ch1
257	0.5758502032141504	14545.75060815684	52	61-252	ch1
258	0.5758501186797396	14545.75060815684	52	61-252	ch1
259	0.575850034145329	14545.755620936558	35	62-256	ch1
260	0.5758500838662098	14545.755620936558	35	62-256	ch1
261	0.5758501335870908	14545.755620936558	35	62-256	ch1
262	0.5758501833079718	14545.755620936558	35	62-256	ch1
263	0.5758502330288526	14545.851344007792	44	63-260	ch1
264	0.5758511824891714	14545.851344007792	44	63-260	ch1
265	0.5758521319494904	14545.851344007792	44	63-260	ch1
266	0.5758530814098092	14545.851344007792	44	63-260	ch1
267	0.575854030870128	14545.766210322004	40	64-264	ch1
268	0.5758531864440622	14545.766210322004	40	64-264	ch1
269	0.5758523420179964	14545.766210322004	40	64-264	ch1
270	0.5758514975919304	14545.766210322004	40	64-264	ch1
271	0.5758506531658648	14545.751638930764	61	65-268	ch1
272	0.5758505086347962	14545.751638930764	61	65-268	ch1
273	0.5758503641037276	14545.751638930764	61	65-268	ch1
274	0.575850219572659	14545.751638930764	61	65-268	ch1
275	0.5758500750415906	14545.752372319218	43	66-272	ch1
276	0.5758500823159416	14545.752372319218	43	66-272	ch1
277	0.5758500895902928	14545.752372319218	43	66-272	ch1
278	0.5758500968646442	14545.752372319218	43	66-272	ch1
279	0.5758501041389952	14545.76305368075	46	67-276	ch1
280	0.5758502100855428	14545.76305368075	46	67-276	ch1
281	0.5758503160320906	14545.76305368075	46	67-276	ch1
282	0.5758504219786382	14545.76305368075	46	67-276	ch1
283	0.5758505279251856	14545.766329111732	52	68-280	ch1
284	0.5758505604136098	14545.766329111732	52	68-280	ch1
285	0.575850592902034	14545.766329111732	52	68-280	ch1
286	0.5758506253904582	14545.766329111732	52	68-280	ch1
287	0.5758506578788826	14545.761107709344	43	69-284	ch1
288	0.57585060608871	14545.761107709344	43	69-284	ch1
289	0.5758505542985374	14545.761107709344	43	69-284	ch1
290	0.5758505025083648	14545.761107709344	43	69-284	ch1
291	0.5758504507181922	14545.766020628626	52	70-288	ch1
292	0.575850499448575	14545.766020628626	52	70-288	ch1
293	0.575850548178958	14545.766020628626	52	70-288	ch1
294	0.5758505969093408	14545.766020628626	52	70-288	ch1
295	0.5758506456397238	14545.777568626908	65	71-292	ch1
296	0.575850760182289	14545.777568626908	65	71-292	ch1
297	0.5758508747248542	14545.777568626908	65	71-292	ch1
298	0.5758509892674194	14545.777568626908	65	71-292	ch1
299	0.5758511038099846	14545.776086919806	47	72-296	ch1
300	0.5758510891131924	14545.776086919806	47	72-296	ch1
301	0.5758510744164	14545.776086919806	47	72-296	ch1
302	0.5758510597196076	14545.776086919806	47	72-296	ch1
303	0.5758510450228152	14545.761069264616	51	73-300	ch1
304	0.575850896065333	14545.761069264616	51	73-300	ch1
305	0.5758507471078508	14545.761069264616	51	73-300	ch1
306	0.5758505981503684	14545.761069264616	51	73-300	ch1
307	0.5758504491928862	14545.75327963799	56	74-304	ch1
308	0.5758503719289488	14545.75327963799	56	74-304	ch1
309	0.5758502946650116	14545.75327963799	56	74-304	ch1
310	0.5758502174010742	14545.75327963799	56	74-304	ch1
311	0.5758501401371368	14545.755571479288	53	75-308	ch1
312	0.5758501628695078	14545.755571479288	53	75-308	ch1
313	0.5758501856018788	14545.755571479288	53	75-308	ch1
314	0.5758502083342498	14545.755571479288	53	75-308	ch1
315	0.5758502310666208	14545.765717830236	51	76-312	ch1
316	0.5758503317064926	14545.765717830236	51	76-312	ch1
317	0.5758504323463642	14545.765717830236	51	76-312	ch1
318	0.5758505329862358	14545.765717830236	51	76-312	ch1
319	0.5758506336261076	14545.762132745902	51	77-316	ch1
320	0.5758505980662862	14545.762132745902	51	77-316	ch1
321	0.5758505625064648	14545.762132745902	51	77-316	ch1
322	0.5758505269466434	14545.762132745902	51	77-316	ch1
323	0.575850491386822	14545.757162866338	41	78-320	ch1
324	0.5758504420914602	14545.757162866338	41	78-320	ch1
325	0.5758503927960984	14545.757162866338	41	78-320	ch1
326	0.5758503435007366	14545.757162866338	41	78-320	ch1
327	0.5758502942053748	14545.758229879396	39	79-324	ch1
328	0.5758503047888898	14545.758229879396	39	79-324	ch1
329	0.5758503153724046	14545.758229879396	39	79-324	ch1
330	0.5758503259559196	14545.758229879396	39	79-324	ch1
331	0.5758503365394346	14545.764019073738	55	80-328	ch1
332	0.5758503939614356	14545.764019073738	55	80-328	ch1
333	0.5758504513834368	14545.764019073738	55	80-328	ch1
334	0.575850508805438	14545.764019073738	55	80-328	ch1
335	0.575850566227439	14545.75773466358	54	81-332	ch1
336	0.5758505038934792	14545.75773466358	54	81-332	ch1
337	0.5758504415595196	14545.75773466358	54	81-332	ch1
338	0.5758503792255598	14545.75773466358	54	81-332	ch1
339	0.5758503168916	14545.755952308748	44	82-336	ch1
340	0.5758502992127358	14545.755952308748	44	82-336	ch1
341	0.5758502815338714	14545.755952308748	44	82-336	ch1
342	0.5758502638550072	14545.755952308748	44	82-336	ch1
343	0.5758502461761428	14545.762415814608	57	83-340	ch1
344	0.5758503102865214	14545.762415814608	57	83-340	ch1
345	0.5758503743969	14545.762415814608	57	83-340	ch1
346	0.5758504385072786	14545.762415814608	57	83-340	ch1
347	0.575850502617657	14545.766248278172	47	84-344	ch1
348	0.5758505406311896	14545.766248278172	47	84-344	ch1
349	0.575850578644722	14545.766248278172	47	84-344	ch1
350	0.5758506166582544	14545.766248278172	47	84-344	ch1
351	0.575850654671787	14545.760266846888	39	85-348	ch1
352	0.5758505953430214	14545.760266846888	39	85-348	ch1
353	0.5758505360142558	14545.760266846888	39	85-348	ch1
354	0.5758504766854904	14545.760266846888	39	85-348	ch1
355	0.5758504173567248	14545.764053732178	47	86-352	ch1
356	0.5758504549181742	14545.764053732178	47	86-352	ch1
357	0.5758504924796238	14545.764053732178	47	86-352	ch1
358	0.5758505300410734	14545.764053732178	47	86-352	ch1
359	0.575850567602523	14545.776695947784	58	87-356	ch1
360	0.5758506929984376	14545.776695947784	58	87-356	ch1
361	0.575850818394352	14545.776695947784	58	87-356	ch1
362	0.5758509437902666	14545.776695947784	58	87-356	ch1
363	0.5758510691861812	14545.780703568022	54	88-360	ch1
364	0.575851108937062	14545.780703568022	54	88-360	ch1
365	0.5758511486879426	14545.780703568022	54	88-360	ch1
366	0.5758511884388234	14545.780703568022	54	88-360	ch1
367	0.575851228189704	14545.771212449884	55	89-364	ch1
368	0.5758511340489714	14545.771212449884	55	89-364	ch1
369	0.5758510399082388	14545.771212449884	55	89-364	ch1
370	0.5758509457675064	14545.771212449884	55	89-364	ch1
371	0.5758508516267738	14545.769850838374	54	90-368	ch1
372	0.5758508381211884	14545.769850838374	54	90-368	ch1
373	0.5758508246156032	14545.769850838374	54	90-368	ch1
374	0.575850811110018	14545.769850838374	54	90-368	ch1
375	0.5758507976044328	14545.773323627138	56	91-372	ch1
376	0.5758508320504142	14545.773323627138	56	91-372	ch1
377	0.5758508664963954	14545.773323627138	56	91-372	ch1
378	0.5758509009423768	14545.773323627138	56	91-372	ch1
379	0.5758509353883582	14545.774444332766	38	92-376	ch1
380	0.5758509465044402	14545.774444332766	38	92-376	ch1
381	0.5758509576205224	14545.774444332766	38	92-376	ch1
382	0.5758509687366046	14545.774444332766	38	92-376	ch1
383	0.5758509798526866	14545.778302105626	50	93-380	ch1
384	0.5758510181172576	14545.778302105626	50	93-380	ch1
385	0.5758510563818284	14545.778302105626	50	93-380	ch1
386	0.5758510946463994	14545.778302105626	50	93-380	ch1
387	0.5758511329109704	14545.767883956686	53	94-384	ch1
388	0.5758510295751822	14545.767883956686	53	94-384	ch1
389	0.575850926239394	14545.767883956686	53	94-384	ch1
390	0.5758508229036058	14545.767883956686	53	94-384	ch1
391	0.5758507195678176	14545.775239199312	45	95-388	ch1
392	0.5758507925231764	14545.775239199312	45	95-388	ch1
393	0.5758508654785354	14545.775239199312	45	95-388	ch1
394	0.5758509384338942	14545.775239199312	45	95-388	ch1
395	0.575851011389253	14545.77155389198	59	96-392	ch1
396	0.5758509748353372	14545.77155389198	59	96-392	ch1
397	0.5758509382814216	14545.77155389198	59	96-392	ch1
398	0.575850901727506	14545.77155389198	59	96-392	ch1
399	0.5758508651735902	14545.777043210966	53	97-396	ch1
400	0.5758509196211804	14545.777043210966	53	97-396	ch1
401	0.5758509740687706	14545.777043210966	53	97-396	ch1
402	0.5758510285163608	14545.777043210966	53	97-396	ch1
403	0.575851082963951	14545.770907401572	43	98-400	ch1
404	0.575851022103936	14545.770907401572	43	98-400	ch1
405	0.5758509612439212	14545.770907401572	43	98-400	ch1
406	0.5758509003839062	14545.770907401572	43	98-400	ch1
407	0.5758508395238914	14545.7689625724	54	99-404	ch1
408	0.5758508202334726	14545.7689625724	54	99-404	ch1
409	0.575850800943054	14545.7689625724	54	99-404	ch1
410	0.5758507816526352	14545.7689625724	54	99-404	ch1
411	0.5758507623622164	14545.772671244248	51	100-408	ch1
412	0.5758507991478806	14545.772671244248	51	100-408	ch1
413	0.5758508359335448	14545.772671244248	51	100-408	ch1
414	0.575850872719209	14545.772671244248	51	100-408	ch1
415	0.5758509095048732	14545.77873288855	53	101-412	ch1
416	0.5758509696292576	14545.77873288855	53	101-412	ch1
417	0.575851029753642	14545.77873288855	53	101-412	ch1
418	0.5758510898780266	14545.77873288855	53	101-412	ch1
419	0.5758511500024108	14545.77789541643	48	102-416	ch1
420	0.575851141695672	14545.77789541643	48	102-416	ch1
421	0.5758511333889332	14545.77789541643	48	102-416	ch1
422	0.5758511250821946	14545.77789541643	48	102-416	ch1
423	0.5758511167754558	14545.779236402134	51	103-420	ch1
424	0.5758511300764574	14545.779236402134	51	103-420	ch1
425	0.5758511433774588	14545.779236402134	51	103-420	ch1
426	0.5758511566784604	14545.779236402134	51	103-420	ch1
427	0.5758511699794618	14545.768651487316	53	104-424	ch1
428	0.5758510649895522	14545.768651487316	53	104-424	ch1
429	0.5758509599996426	14545.768651487316	53	104-424	ch1
430	0.575850855009733	14545.768651487316	53	104-424	ch1
431	0.5758507500198234	14545.757137820544	45	105-428	ch1
432	0.5758506358177864	14545.757137820544	45	105-428	ch1
433	0.5758505216157494	14545.757137820544	45	105-428	ch1
434	0.5758504074137124	14545.757137820544	45	105-428	ch1
435	0.5758502932116754	14545.751278283554	52	106-432	ch1
436	0.5758502350919578	14545.751278283554	52	106-432	ch1
437	0.5758501769722404	14545.751278283554	52	106-432	ch1
438	0.5758501188525228	14545.751278283554	52	106-432	ch1
439	0.5758500607328052	14545.754430557432	55	107-436	ch1
440	0.5758500919996558	14545.754430557432	55	107-436	ch1
441	0.5758501232665064	14545.754430557432	55	107-436	ch1
442	0.575850154533357	14545.754430557432	55	107-436	ch1
443	0.5758501858002074	14545.76438138739	44	108-440	ch1
444	0.5758502845007408	14545.76438138739	44	108-440	ch1
445	0.5758503832012742	14545.76438138739	44	108-440	ch1
446	0.5758504819018074	14545.76438138739	44	108-440	ch1
447	0.5758505806023408	14545.771365724262	52	109-444	ch1
448	0.5758506498787506	14545.771365724262	52	109-444	ch1
449	0.5758507191551604	14545.771365724262	52	109-444	ch1
450	0.5758507884315702	14545.771365724262	52	109-444	ch1
451	0.5758508577079802	14545.775551829824	57	110-448	ch1
452	0.5758508992292254	14545.775551829824	57	110-448	ch1
453	0.5758509407504708	14545.775551829824	57	110-448	ch1
454	0.575850982271716	14545.775551829824	57	110-448	ch1
455	0.5758510237929614	14545.769242228842	54	111-452	ch1
456	0.5758509612091382	14545.769242228842	54	111-452	ch1
457	0.575850898625315	14545.769242228842	54	111-452	ch1
458	0.575850836041492	14545.769242228842	54	111-452	ch1
459	0.5758507734576688	14545.764592792944	56	112-456	ch1
460	0.5758507273407314	14545.764592792944	56	112-456	ch1
461	0.575850681223794	14545.764592792944	56	112-456	ch1
462	0.5758506351068564	14545.764592792944	56	112-456	ch1
463	0.575850588989919	14545.763122336742	40	113-460	ch1
464	0.5758505744047224	14545.763122336742	40	113-460	ch1
465	0.5758505598195258	14545.763122336742	40	113-460	ch1
466	0.5758505452343292	14545.763122336742	40	113-460	ch1
467	0.5758505306491326	14545.757636996338	40	114-464	ch1
468	0.5758504762410052	14545.757636996338	40	114-464	ch1
469	0.5758504218328778	14545.757636996338	40	114-464	ch1
470	0.5758503674247506	14545.757636996338	40	114-464	ch1
471	0.5758503130166234	14545.75726832264	32	115-468	ch1
472	0.5758503093598136	14545.75726832264	32	115-468	ch1
473	0.575850305703004	14545.75726832264	32	115-468	ch1
474	0.5758503020461944	14545.75726832264	32	115-468	ch1
475	0.5758502983893848	14545.757275513646	59	116-472	ch1
476	0.5758502984607112	14545.757275513646	59	116-472	ch1
477	0.5758502985320374	14545.757275513646	59	116-472	ch1
478	0.5758502986033638	14545.757275513646	59	116-472	ch1
479	0.5758502986746898	14545.75783981674	42	117-476	ch1
480	0.5758503042719132	14545.75783981674	42	117-476	ch1
481	0.5758503098691364	14545.75783981674	42	117-476	ch1
482	0.5758503154663596	14545.75783981674	42	117-476	ch1
483	0.5758503210635828	14545.765839465624	48	118-480	ch1
484	0.5758504004106942	14545.765839465624	48	118-480	ch1
485	0.5758504797578054	14545.765839465624	48	118-480	ch1
486	0.5758505591049166	14545.765839465624	48	118-480	ch1
487	0.5758506384520278	14545.758953421452	34	119-484	ch1
488	0.5758505701505658	14545.758953421452	34	119-484	ch1
489	0.575850501849104	14545.758953421452	34	119-484	ch1
490	0.5758504335476422	14545.758953421452	34	119-484	ch1
491	0.5758503652461804	14545.76575861316	64	120-488	ch1
492	0.5758504327456808	14545.76575861316	64	120-488	ch1
493	0.5758505002451814	14545.76575861316	64	120-488	ch1
494	0.5758505677446818	14545.76575861316	64	120-488	ch1
495	0.5758506352441822	14545.772441119618	58	121-492	ch1
496	0.5758507015267892	14545.772441119618	58	121-492	ch1
497	0.5758507678093962	14545.772441119618	58	121-492	ch1
498	0.5758508340920032	14545.772441119618	58	121-492	ch1
499	0.5758509003746102	14545.773179534024	47	122-496	ch1
500	0.575850907698813	14545.773179534024	47	122-496	ch1
501	0.5758509150230158	14545.773179534024	47	122-496	ch1
502	0.5758509223472184	14545.773179534024	47	122-496	ch1
503	0.575850929671421	14545.775247090048	50	123-500	ch1
504	0.5758509501791458	14545.775247090048	50	123-500	ch1
505	0.5758509706868706	14545.775247090048	50	123-500	ch1
506	0.5758509911945956	14545.775247090048	50	123-500	ch1
507	0.5758510117023202	14545.75847350592	46	124-504	ch1
508	0.5758508453280876	14545.75847350592	46	124-504	ch1
509	0.5758506789538548	14545.75847350592	46	124-504	ch1
510	0.5758505125796218	14545.75847350592	46	124-504	ch1
511	0.5758503462053892	14545.758048380166	54	125-508	ch1
512	0.5758503419886416	14545.758048380166	54	125-508	ch1
513	0.575850337771894	14545.758048380166	54	125-508	ch1
514	0.5758503335551464	14545.758048380166	54	125-508	ch1
515	0.5758503293383988	14545.906214922168	46	126-512	ch1
516	0.5758517989762862	14545.906214922168	46	126-512	ch1
517	0.575853268614174	14545.906214922168	46	126-512	ch1
518	0.5758547382520616	14545.906214922168	46	126-512	ch1
519	0.5758562078899492	14545.824322814926	1	127-516	ch1
520	0.5758553956165312	14545.824322814926	1	127-516	ch1
521	0.5758545833431132	14545.824322814926	1	127-516	ch1
522	0.5758537710696954	14545.824322814926	1	127-516	ch1
523	0.5758529587962774	14545.749758455256	50	128-520	ch1
524	0.5758522192054994	14545.749758455256	50	128-520	ch1
525	0.5758514796147218	14545.749758455256	50	128-520	ch1
526	0.575850740023944	14545.749758455256	50	128-520	ch1
527	0.5758500004331662	14545.755009828312	47	129-524	ch1
528	0.5758500525206126	14545.755009828312	47	129-524	ch1
529	0.575850104608059	14545.755009828312	47	129-524	ch1
530	0.5758501566955052	14545.755009828312	47	129-524	ch1
531	0.5758502087829516	14545.760585844188	49	130-528	ch1
532	0.575850264090473	14545.760585844188	49	130-528	ch1
533	0.5758503193979944	14545.760585844188	49	130-528	ch1
