Filename: Z:\2020-12-20\2020-12-20_055 76Sr with beam merging _ RT100_T846 - clipped_MS100.tof
Analyze-time: Fri Feb 19 17:57:14 2021

Range: 61
Start Peak: 6179
Block size: 1
Block-Min: 0
Int-Max: 0
Peak mass: Rb85:-1e
Treshold: 0
Method: Median
a: 0.08554320834809824
t0: -0.174931057477
b: 0.575849041251
T: 800

Area1: 1 - 896

B Positions (center Block):
MS	B	Intensity	Peakposition (us)	Peakposition alt (u)	Peakposition corrected (u)
761	0.5758497798998036	11	14545.7442	84.91145852757526	84.911241165832
762	0.5758497005492096	15	14545.742199999998	84.91143517710992	84.91124116583202
763	0.575849462497428	11	14545.7362	84.91136512573324	84.91124116583198
764	0.5758496211986158	10	14545.7402	84.91141182664786	84.91124116583202
765	0.575849525977903	10	14545.737799999998	84.91138380609756	84.91124116583202
766	0.5758496529388534	6	14545.741	84.9114211668323	84.911241165832
767	0.5758497481595658	6	14545.7434	84.91144918738874	84.91124116583202
768	0.575850097302179	13	14545.752199999998	84.91155192946864	84.91124116583198
769	0.575850097302179	11	14545.752199999998	84.91155192946864	84.91124116583198
770	0.5758501449125354	11	14545.7534	84.9115659397571	84.911241165832
771	0.5758501290424164	10	14545.752999999998	84.91156126966082	84.91124116583204
772	0.5758500496918226	11	14545.751	84.91153791918138	84.911241165832
773	0.5758502242631292	10	14545.7554	84.9115892902404	84.91124116583202
774	0.5758505099252672	14	14545.7626	84.91167335200686	84.91124116583202
775	0.5758505416655048	9	14545.7634	84.9116826922057	84.91124116583198
776	0.575850382964317	8	14545.7594	84.91163599121662	84.911241165832
777	0.5758503512240794	11	14545.7586	84.91162665102036	84.91124116583202
778	0.575850499345188	16	14545.762333333332	84.91167023860734	84.911241165832
779	0.5758504147045544	8	14545.760199999998	84.91164533141342	84.91124116583202
780	0.5758500020814664	8	14545.7498	84.91152390889524	84.911241165832
781	0.57584995447111	17	14545.748599999998	84.91150989861026	84.91124116583204
782	0.5758498539603578	8	14545.746066666666	84.9114803213458	84.91124116583198
783	0.5758497798998036	9	14545.7442	84.91145852757526	84.911241165832
784	0.575849994146407	23	14545.7496	84.91152157384766	84.91124116583198
785	0.5758502242631292	17	14545.7554	84.9115892902404	84.91124116583202
786	0.5758500814320602	11	14545.7518	84.91154725937278	84.91124116583202
787	0.5758499703412288	15	14545.749	84.91151456870514	84.911241165832
788	0.575849462497428	8	14545.7362	84.91136512573324	84.91124116583198
789	0.5758496529388534	11	14545.741	84.9114211668323	84.911241165832
790	0.5758499068607538	15	14545.7474	84.91149588832648	84.91124116583202
791	0.5758500814320602	7	14545.7518	84.91154725937278	84.91124116583202
792	0.5758502877436042	11	14545.757	84.91160797062934	84.911241165832
793	0.5758503512240794	9	14545.7586	84.91162665102036	84.91124116583202
794	0.5758504147045544	11	14545.760199999998	84.91164533141342	84.91124116583202
795	0.5758502242631292	15	14545.7554	84.9115892902404	84.91124116583202
796	0.575850097302179	14	14545.752199999998	84.91155192946864	84.91124116583198
797	0.5758502242631292	12	14545.7554	84.9115892902404	84.91124116583202
798	0.5758499703412288	14	14545.749	84.91151456870514	84.911241165832
799	0.5758502560033668	12	14545.7562	84.91159863043462	84.91124116583202
800	0.5758499703412288	9	14545.749	84.91151456870514	84.911241165832
801	0.575849875120516	11	14545.746599999998	84.91148654813788	84.91124116583202
802	0.5758499068607538	17	14545.7474	84.91149588832648	84.91124116583202
803	0.5758504147045544	16	14545.760199999998	84.91164533141342	84.91124116583202
804	0.5758502877436042	13	14545.757	84.91160797062934	84.911241165832
805	0.5758501036502264	18	14545.752359999998	84.91155379750704	84.91124116583202
806	0.5758499068607538	12	14545.7474	84.91149588832648	84.91124116583202
807	0.5758498592503974	13	14545.7462	84.9114818780438	84.91124116583202
808	0.5758497164193284	9	14545.7426	84.91143984720276	84.91124116583198
809	0.575849605328497	15	14545.7398	84.9114071565558	84.911241165832
810	0.575849875120516	16	14545.746599999998	84.91148654813788	84.91124116583202
811	0.5758501607826542	4	14545.753799999998	84.91157060985348	84.911241165832
812	0.5758501607826542	16	14545.753799999998	84.91157060985348	84.911241165832
813	0.5758503723842378	17	14545.759133333334	84.91163287781782	84.91124116583202
814	0.5758502031029708	9	14545.754866666666	84.91158306344452	84.911241165832
815	0.575850240133248	17	14545.755799999998	84.91159396033742	84.911241165832
816	0.5758501290424164	10	14545.752999999998	84.91156126966082	84.91124116583204
817	0.5758498433802786	13	14545.745799999998	84.91147720794984	84.91124116583198
818	0.5758499703412288	4	14545.749	84.91151456870514	84.911241165832
819	0.5758501211073572	13	14545.7528	84.91155893461274	84.91124116583202
820	0.5758499703412288	19	14545.749	84.91151456870514	84.911241165832
821	0.5758499703412288	9	14545.749	84.91151456870514	84.911241165832
822	0.5758501925228916	16	14545.7546	84.9115799500467	84.91124116583202
823	0.5758500179515852	9	14545.750199999998	84.9115285789905	84.91124116583202
824	0.575850033821704	12	14545.7506	84.91153324908586	84.91124116583198
825	0.5758502031029708	13	14545.754866666666	84.91158306344452	84.911241165832
826	0.5758499862113476	9	14545.749399999998	84.91151923880012	84.911241165832
827	0.5758502242631292	11	14545.7554	84.9115892902404	84.91124116583202
828	0.575849760855661	10	14545.743719999998	84.9114529234633	84.91124116583202
829	0.5758495894583782	10	14545.739399999998	84.91140248646388	84.91124116583202
830	0.5758494307571904	10	14545.7354	84.91135578555188	84.911241165832
831	0.5758495894583782	9	14545.739399999998	84.91140248646388	84.91124116583202
832	0.5758500496918226	17	14545.751	84.91153791918138	84.911241165832
833	0.5758499386009912	22	14545.7482	84.91150522851554	84.91124116583202
834	0.5758500549818622	15	14545.751133333334	84.91153947587992	84.91124116583204
835	0.5758504781850296	8	14545.7618	84.91166401180854	84.91124116583202
836	0.5758505416655048	13	14545.7634	84.9116826922057	84.91124116583198
837	0.5758505205053462	21	14545.762866666666	84.9116764654064	84.91124116583202
838	0.575850525795386	13	14545.763	84.9116780221062	84.91124116583202
839	0.5758507955874052	15	14545.7698	84.91175741381494	84.91124116583198
840	0.5758507955874052	12	14545.7698	84.91175741381494	84.91124116583198
841	0.5758508590678802	11	14545.7714	84.91177609422236	84.91124116583202
842	0.5758507955874052	18	14545.7698	84.91175741381494	84.91124116583198
843	0.5758511764702558	4	14545.7794	84.91186949629042	84.91124116583198
844	0.5758510495093056	11	14545.7762	84.91183213545706	84.91124116583202
845	0.5758509225483554	16	14545.773	84.91179477463186	84.91124116583198
846	0.5758509860288304	6	14545.774599999998	84.9118134550434	84.911241165832
847	0.5758508463717852	15	14545.771079999998	84.9117723581407	84.91124116583202
848	0.5758506368862174	18	14545.7658	84.9117107128053	84.91124116583202
849	0.5758504147045544	10	14545.760199999998	84.91164533141342	84.91124116583202
850	0.5758506051459798	6	14545.765	84.9117013726049	84.911241165832
851	0.5758502242631292	12	14545.7554	84.9115892902404	84.91124116583202
852	0.575850382964317	10	14545.7594	84.91163599121662	84.911241165832
853	0.5758502718734856	11	14545.756599999998	84.9116033005319	84.911241165832
854	0.5758502242631292	8	14545.7554	84.9115892902404	84.91124116583202
855	0.575850200457951	17	14545.754799999998	84.91158228509506	84.91124116583202
856	0.5758506051459798	15	14545.765	84.9117013726049	84.911241165832
857	0.5758503512240794	10	14545.7586	84.91162665102036	84.91124116583202
858	0.5758502560033668	10	14545.7562	84.91159863043462	84.91124116583202
859	0.5758500655619414	14	14545.7514	84.911542589277	84.91124116583202
860	0.5758502560033668	18	14545.7562	84.91159863043462	84.91124116583202
861	0.5758503512240794	11	14545.7586	84.91162665102036	84.91124116583202
862	0.5758502560033668	13	14545.7562	84.91159863043462	84.91124116583202
863	0.5758499465360506	13	14545.748399999998	84.91150756356286	84.91124116583202
864	0.575850033821704	8	14545.7506	84.91153324908586	84.91124116583198
865	0.5758502242631292	13	14545.7554	84.9115892902404	84.91124116583202
866	0.575849980921308	14	14545.749266666666	84.9115176821018	84.91124116583202
867	0.5758502242631292	7	14545.7554	84.9115892902404	84.91124116583202
868	0.575850033821704	10	14545.7506	84.91153324908586	84.91124116583198
869	0.5758496846790908	10	14545.7418	84.91143050701726	84.911241165832
870	0.575849811640041	12	14545.744999999998	84.9114678677623	84.91124116583202
871	0.5758499703412288	12	14545.749	84.91151456870514	84.911241165832
872	0.5758500655619414	20	14545.7514	84.911542589277	84.91124116583202
873	0.5758502560033668	17	14545.7562	84.91159863043462	84.91124116583202
874	0.575850382964317	12	14545.7594	84.91163599121662	84.911241165832
875	0.5758506051459798	8	14545.765	84.9117013726049	84.911241165832
876	0.5758503194838418	12	14545.7578	84.91161731082458	84.911241165832
877	0.5758504147045544	11	14545.760199999998	84.91164533141342	84.91124116583202
878	0.5758502242631292	8	14545.7554	84.9115892902404	84.91124116583202
879	0.5758502877436042	17	14545.757	84.91160797062934	84.911241165832
880	0.575850033821704	17	14545.7506	84.91153324908586	84.91124116583198
881	0.5758499386009912	10	14545.7482	84.91150522851554	84.91124116583202
882	0.5758501290424164	12	14545.752999999998	84.91156126966082	84.91124116583204
883	0.5758495894583782	13	14545.739399999998	84.91140248646388	84.91124116583202
884	0.5758495894583782	6	14545.739399999998	84.91140248646388	84.91124116583202
885	0.5758496211986158	8	14545.7402	84.91141182664786	84.91124116583202
886	0.575849811640041	14	14545.744999999998	84.9114678677623	84.91124116583202
887	0.5758495471380614	13	14545.738333333332	84.9113900328861	84.91124116583202
888	0.575849642358774	14	14545.740733333332	84.91141805343742	84.91124116583202
889	0.575849890990635	15	14545.747	84.9114912182321	84.911241165832
890	0.5758500126615456	15	14545.750066666666	84.91152702229206	84.91124116583202
891	0.575850033821704	17	14545.7506	84.91153324908586	84.91124116583198
892	0.5758500655619414	14	14545.7514	84.911542589277	84.91124116583202
893	0.575849811640041	6	14545.744999999998	84.9114678677623	84.91124116583202
894	0.575849811640041	12	14545.744999999998	84.9114678677623	84.91124116583202
895	0.5758497375794868	15	14545.743133333334	84.91144607399338	84.911241165832
896	0.5758500496918226	15	14545.751	84.91153791918138	84.911241165832

Error Parameters
startMS: 1
stopMS: 1
fitSlope: 9.998065964543502e-10
fitSlope [#/s]: 8.949317786444534e-10
fitShift: 0.575849696730375
tEffBlock: 1.0022346368715084
tEffStart: 0
tEffStop: 895
tFitStdev: 9.197344275920504e-07
blockSum: 10978
blockCnt: 896

List of B
MS	B	Peak(us)	Intensity	Mode
1	0.5758498433802786	14545.739133333332	12	1-0	ch1
2	0.575849578878299	14545.741533333332	9	2-1	ch1
3	0.5758496740990116	14545.7362	16	3-2	ch1
4	0.575849462497428	14545.739666666666	16	4-3	ch1
5	0.5758496000384574	14545.7472	17	5-4	ch1
6	0.5758498989256944	14545.7546	10	6-5	ch1
7	0.5758501925228916	14545.7594	12	7-6	ch1
8	0.575850382964317	14545.7578	12	8-7	ch1
9	0.5758503194838418	14545.7546	14	9-8	ch1
10	0.5758501925228916	14545.7506	11	10-9	ch1
11	0.575850033821704	14545.7506	5	11-10	ch1
12	0.575850033821704	14545.752199999998	13	12-11	ch1
13	0.575850097302179	14545.7546	16	13-12	ch1
14	0.5758501925228916	14545.750199999998	17	14-13	ch1
15	0.5758500179515852	14545.7446	9	15-14	ch1
16	0.5758497957699222	14545.7426	5	16-15	ch1
17	0.5758497164193284	14545.7426	14	17-16	ch1
18	0.5758497164193284	14545.7434	14	18-17	ch1
19	0.5758497481595658	14545.7384	19	19-18	ch1
20	0.5758495497830812	14545.739133333332	14	20-19	ch1
21	0.575849578878299	14545.7298	7	21-20	ch1
22	0.5758492085755276	14545.726866666666	8	22-21	ch1
23	0.5758490921946564	14545.733533333332	15	23-22	ch1
24	0.5758493566966362	14545.731399999998	9	24-23	ch1
25	0.5758492720560026	14545.7366	9	25-24	ch1
26	0.5758494783675468	14545.737799999998	7	26-25	ch1
27	0.575849525977903	14545.746599999998	10	27-26	ch1
28	0.575849875120516	14545.753799999998	9	28-27	ch1
29	0.5758501607826542	14545.7562	16	29-28	ch1
30	0.5758502560033668	14545.7634	19	30-29	ch1
31	0.5758505416655048	14545.754866666666	15	31-30	ch1
32	0.5758502031029708	14545.7578	10	32-31	ch1
33	0.5758503194838418	14545.752199999998	11	33-32	ch1
34	0.575850097302179	14545.755799999998	15	34-33	ch1
35	0.575850240133248	14545.753799999998	10	35-34	ch1
36	0.5758501607826542	14545.759	11	36-35	ch1
37	0.5758503670941982	14545.7554	13	37-36	ch1
38	0.5758502242631292	14545.752199999998	16	38-37	ch1
39	0.575850097302179	14545.752999999998	16	39-38	ch1
40	0.5758501290424164	14545.745799999998	11	40-39	ch1
41	0.5758498433802786	14545.7554	13	41-40	ch1
42	0.5758502242631292	14545.7618	15	42-41	ch1
43	0.5758504781850296	14545.7618	16	43-42	ch1
44	0.5758504781850296	14545.7578	13	44-43	ch1
45	0.5758503194838418	14545.752999999998	12	45-44	ch1
46	0.5758501290424164	14545.749	19	46-45	ch1
47	0.5758499703412288	14545.7534	19	47-46	ch1
48	0.5758501449125354	14545.7546	6	48-47	ch1
49	0.5758501925228916	14545.752199999998	7	49-48	ch1
50	0.575850097302179	14545.753799999998	12	50-49	ch1
51	0.5758501607826542	14545.7514	20	51-50	ch1
52	0.5758500655619414	14545.753799999998	9	52-51	ch1
53	0.5758501607826542	14545.746333333332	9	53-52	ch1
54	0.575849864540437	14545.7442	9	54-53	ch1
55	0.5758497798998036	14545.732199999998	10	55-54	ch1
56	0.5758493037962402	14545.731933333332	17	56-55	ch1
57	0.575849293216161	14545.739	11	57-56	ch1
58	0.5758495735882594	14545.742066666666	12	58-57	ch1
59	0.57584969525917	14545.746599999998	13	59-58	ch1
60	0.575849875120516	14545.7442	10	60-59	ch1
61	0.5758497798998036	14545.7426	12	61-60	ch1
62	0.5758497164193284	14545.7482	16	62-61	ch1
63	0.5758499386009912	14545.745799999998	13	63-62	ch1
64	0.5758498433802786	14545.7498	15	64-63	ch1
65	0.5758500020814664	14545.7474	17	65-64	ch1
66	0.5758499068607538	14545.747	9	66-65	ch1
67	0.575849890990635	14545.7434	8	67-66	ch1
68	0.5758497481595658	14545.731399999998	9	68-67	ch1
69	0.5758492720560026	14545.737799999998	10	69-68	ch1
70	0.575849525977903	14545.7406	13	70-69	ch1
71	0.5758496370687346	14545.7442	14	71-70	ch1
72	0.5758497798998036	14545.7298	3	72-71	ch1
73	0.5758492085755276	14545.7382	15	73-72	ch1
74	0.5758495418480218	14545.7498	14	74-73	ch1
75	0.5758500020814664	14545.7506	11	75-74	ch1
76	0.575850033821704	14545.7434	10	76-75	ch1
77	0.5758497481595658	14545.739666666666	10	77-76	ch1
78	0.5758496000384574	14545.745799999998	13	78-77	ch1
79	0.5758498433802786	14545.745799999998	9	79-78	ch1
80	0.5758498433802786	14545.732733333332	12	80-79	ch1
81	0.5758493249563986	14545.7354	12	81-80	ch1
82	0.5758494307571904	14545.7302	17	82-81	ch1
83	0.5758492244456464	14545.7218	11	83-82	ch1
84	0.575848891173152	14545.717799999998	12	84-83	ch1
85	0.5758487324719642	14545.7122	14	85-84	ch1
86	0.5758485102903014	14545.708999999998	11	86-85	ch1
87	0.5758483833293512	14545.710066666666	11	87-86	ch1
88	0.575848425649668	14545.7186	15	88-87	ch1
89	0.5758487642122018	14545.7154	8	89-88	ch1
90	0.5758486372512516	14545.7114	14	90-89	ch1
91	0.5758484785500638	14545.716199999998	8	91-90	ch1
92	0.5758486689914892	14545.716199999998	20	92-91	ch1
93	0.5758486689914892	14545.7114	9	93-92	ch1
94	0.5758484785500638	14545.7128	9	94-93	ch1
95	0.5758485340954796	14545.716999999998	12	95-94	ch1
96	0.5758487007317268	14545.719	9	96-95	ch1
97	0.5758487800823206	14545.716999999998	9	97-96	ch1
98	0.5758487007317268	14545.720599999998	11	98-97	ch1
99	0.5758488435627956	14545.726066666666	13	99-98	ch1
100	0.575849060454419	14545.7266	11	100-99	ch1
101	0.5758490816145774	14545.7258	10	101-100	ch1
102	0.5758490498743398	14545.723	5	102-101	ch1
103	0.5758489387835084	14545.7226	14	103-102	ch1
104	0.5758489229133896	14545.7274	10	104-103	ch1
105	0.5758491133548148	14545.737799999998	8	105-104	ch1
106	0.575849525977903	14545.7402	15	106-105	ch1
107	0.5758496211986158	14545.7226	14	107-106	ch1
108	0.5758489229133896	14545.721399999998	11	108-107	ch1
109	0.5758488753030332	14545.7186	14	109-108	ch1
110	0.5758487642122018	14545.7266	15	110-109	ch1
111	0.5758490816145774	14545.725266666666	14	111-110	ch1
112	0.5758490287141814	14545.7274	8	112-111	ch1
113	0.5758491133548148	14545.730599999998	14	113-112	ch1
114	0.575849240315765	14545.732199999998	14	114-113	ch1
115	0.5758493037962402	14545.727133333332	8	115-114	ch1
116	0.5758491027747358	14545.7282	13	116-115	ch1
117	0.5758491450950524	14545.7362	7	117-116	ch1
118	0.575849462497428	14545.7346	10	118-117	ch1
119	0.5758493990169528	14545.733	7	119-118	ch1
120	0.5758493355364778	14545.735799999998	11	120-119	ch1
121	0.5758494466273092	14545.726999999998	11	121-120	ch1
122	0.575849097484696	14545.7186	14	122-121	ch1
123	0.5758487642122018	14545.714866666666	11	123-122	ch1
124	0.5758486160910932	14545.716999999998	5	124-123	ch1
125	0.5758487007317268	14545.712733333332	11	125-124	ch1
126	0.5758485314504598	14545.723399999998	12	126-125	ch1
127	0.5758489546536272	14545.7274	11	127-126	ch1
128	0.5758491133548148	14545.7266	7	128-127	ch1
129	0.5758490816145774	14545.731399999998	14	129-128	ch1
130	0.5758492720560026	14545.7254	13	130-129	ch1
131	0.575849034004221	14545.723933333332	4	131-130	ch1
132	0.5758489758137856	14545.732466666666	15	132-131	ch1
133	0.5758493143763194	14545.7366	9	133-132	ch1
134	0.5758494783675468	14545.7398	15	134-133	ch1
135	0.575849605328497	14545.737	9	135-134	ch1
136	0.5758494942376654	14545.733199999998	15	136-135	ch1
137	0.575849343471537	14545.7346	11	137-136	ch1
138	0.5758493990169528	14545.732199999998	12	138-137	ch1
139	0.5758493037962402	14545.7298	16	139-138	ch1
140	0.5758492085755276	14545.7274	10	140-139	ch1
141	0.5758491133548148	14545.7274	12	141-140	ch1
142	0.5758491133548148	14545.7258	12	142-141	ch1
143	0.5758490498743398	14545.721	8	143-142	ch1
144	0.5758488594329144	14545.7176	17	144-143	ch1
145	0.5758487245369048	14545.7184	13	145-144	ch1
146	0.5758487562771424	14545.716999999998	12	146-145	ch1
147	0.5758487007317268	14545.717999999998	11	147-146	ch1
148	0.5758487404070236	14545.7238	15	148-147	ch1
149	0.5758489705237458	14545.7218	10	149-148	ch1
150	0.575848891173152	14545.7166	13	150-149	ch1
151	0.575848684861608	14545.724999999998	15	151-150	ch1
152	0.5758490181341022	14545.723666666666	12	152-151	ch1
153	0.5758489652337064	14545.728466666666	16	153-152	ch1
154	0.5758491556751316	14545.7258	14	154-153	ch1
155	0.5758490498743398	14545.723399999998	14	155-154	ch1
156	0.5758489546536272	14545.720599999998	17	156-155	ch1
157	0.5758488435627956	14545.7218	14	157-156	ch1
158	0.575848891173152	14545.7298	11	158-157	ch1
159	0.5758492085755276	14545.7318	13	159-158	ch1
160	0.5758492879261214	14545.729	14	160-159	ch1
161	0.57584917683529	14545.7298	14	161-160	ch1
162	0.5758492085755276	14545.7294	11	162-161	ch1
163	0.5758491927054088	14545.729	16	163-162	ch1
164	0.57584917683529	14545.7338	16	164-163	ch1
165	0.5758493672767152	14545.7302	13	165-164	ch1
166	0.5758492244456464	14545.724466666666	7	166-165	ch1
167	0.575848996973944	14545.721399999998	9	167-166	ch1
168	0.5758488753030332	14545.7282	7	168-167	ch1
169	0.5758491450950524	14545.7122	14	169-168	ch1
170	0.5758485102903014	14545.716999999998	11	170-169	ch1
171	0.5758487007317268	14545.722866666666	12	171-170	ch1
172	0.5758489334934688	14545.713	8	172-171	ch1
173	0.575848542030539	14545.716199999998	10	173-172	ch1
174	0.5758486689914892	14545.719933333332	18	174-173	ch1
175	0.5758488171125978	14545.717799999998	10	175-174	ch1
176	0.5758487324719642	14545.716199999998	14	176-175	ch1
177	0.5758486689914892	14545.720599999998	13	177-176	ch1
178	0.5758488435627956	14545.7202	13	178-177	ch1
179	0.575848827692677	14545.7258	14	179-178	ch1
180	0.5758490498743398	14545.7282	9	180-179	ch1
181	0.5758491450950524	14545.730599999998	15	181-180	ch1
182	0.575849240315765	14545.7354	14	182-181	ch1
183	0.5758494307571904	14545.724	17	183-182	ch1
184	0.5758489784588052	14545.716999999998	10	184-183	ch1
185	0.5758487007317268	14545.7194	16	185-184	ch1
186	0.5758487959524394	14545.717799999998	12	186-185	ch1
187	0.5758487324719642	14545.717799999998	6	187-186	ch1
188	0.5758487324719642	14545.7262	17	188-187	ch1
189	0.5758490657444586	14545.716466666666	17	189-188	ch1
190	0.5758486795715684	14545.71892	19	190-189	ch1
191	0.5758487769082968	14545.7154	14	191-190	ch1
192	0.5758486372512516	14545.716999999998	10	192-191	ch1
193	0.5758487007317268	14545.724199999998	16	193-192	ch1
194	0.5758489863938646	14545.710599999998	5	194-193	ch1
195	0.5758484468098262	14545.7122	13	195-194	ch1
196	0.5758485102903014	14545.7066	20	196-195	ch1
197	0.5758482881086384	14545.7138	11	197-196	ch1
198	0.5758485737707766	14545.716999999998	11	198-197	ch1
199	0.5758487007317268	14545.724999999998	15	199-198	ch1
200	0.5758490181341022	14545.7274	14	200-199	ch1
201	0.5758491133548148	14545.7294	9	201-200	ch1
202	0.5758491927054088	14545.732466666666	15	202-201	ch1
203	0.5758493143763194	14545.719133333332	11	203-202	ch1
204	0.5758487853723602	14545.7226	12	204-203	ch1
205	0.5758489229133896	14545.721	8	205-204	ch1
206	0.5758488594329144	14545.7282	12	206-205	ch1
207	0.5758491450950524	14545.733	12	207-206	ch1
208	0.5758493355364778	14545.735133333334	9	208-207	ch1
209	0.5758494201771112	14545.745799999998	16	209-208	ch1
210	0.5758498433802786	14545.7426	13	210-209	ch1
211	0.5758497164193284	14545.747133333332	12	211-210	ch1
212	0.5758498962806744	14545.749399999998	11	212-211	ch1
213	0.5758499862113476	14545.7506	9	213-212	ch1
214	0.575850033821704	14545.7366	15	214-213	ch1
215	0.5758494783675468	14545.741533333332	10	215-214	ch1
216	0.5758496740990116	14545.737	16	216-215	ch1
217	0.5758494942376654	14545.7354	14	217-216	ch1
218	0.5758494307571904	14545.737	11	218-217	ch1
219	0.5758494942376654	14545.7362	9	219-218	ch1
220	0.575849462497428	14545.731399999998	11	220-219	ch1
221	0.5758492720560026	14545.7294	17	221-220	ch1
222	0.5758491927054088	14545.7294	13	222-221	ch1
223	0.5758491927054088	14545.724999999998	8	223-222	ch1
224	0.5758490181341022	14545.732199999998	11	224-223	ch1
225	0.5758493037962402	14545.737799999998	11	225-224	ch1
226	0.575849525977903	14545.737799999998	7	226-225	ch1
227	0.575849525977903	14545.7426	11	227-226	ch1
228	0.5758497164193284	14545.744999999998	8	228-227	ch1
229	0.575849811640041	14545.7498	6	229-228	ch1
230	0.5758500020814664	14545.7478	9	230-229	ch1
231	0.5758499227308724	14545.7442	8	231-230	ch1
232	0.5758497798998036	14545.7482	16	232-231	ch1
233	0.5758499386009912	14545.7482	12	233-232	ch1
234	0.5758499386009912	14545.746866666666	12	234-233	ch1
235	0.5758498857005954	14545.749	9	235-234	ch1
236	0.5758499703412288	14545.7498	12	236-235	ch1
237	0.5758500020814664	14545.752199999998	12	237-236	ch1
238	0.575850097302179	14545.7606	13	238-237	ch1
239	0.5758504305746732	14545.752199999998	8	239-238	ch1
240	0.575850097302179	14545.7442	9	240-239	ch1
241	0.5758497798998036	14545.7442	15	241-240	ch1
242	0.5758497798998036	14545.7514	6	242-241	ch1
243	0.5758500655619414	14545.756599999998	21	243-242	ch1
244	0.5758502718734856	14545.756599999998	13	244-243	ch1
245	0.5758502718734856	14545.7666	18	245-244	ch1
246	0.5758506686264548	14545.7722	11	246-245	ch1
247	0.5758508908081178	14545.7686	15	247-246	ch1
248	0.5758507479770488	14545.7642	20	248-247	ch1
249	0.5758505734057422	14545.757	11	249-248	ch1
250	0.5758502877436042	14545.760199999998	11	250-249	ch1
251	0.5758504147045544	14545.752199999998	11	251-250	ch1
252	0.575850097302179	14545.7562	14	252-251	ch1
253	0.5758502560033668	14545.757	15	253-252	ch1
254	0.5758502877436042	14545.760999999998	14	254-253	ch1
255	0.575850446444792	14545.760999999998	20	255-254	ch1
256	0.575850446444792	14545.74964	17	256-255	ch1
257	0.5758499957334188	14545.7474	9	257-256	ch1
258	0.5758499068607538	14545.751133333334	15	258-257	ch1
259	0.5758500549818622	14545.7534	11	259-258	ch1
260	0.5758501449125354	14545.7586	7	260-259	ch1
261	0.5758503512240794	14545.753799999998	9	261-260	ch1
262	0.5758501607826542	14545.752199999998	9	262-261	ch1
263	0.575850097302179	14545.760999999998	10	263-262	ch1
264	0.575850446444792	14545.768199999998	8	264-263	ch1
265	0.57585073210693	14545.7734	13	265-264	ch1
266	0.5758509384184742	14545.7762	13	266-265	ch1
267	0.5758510495093056	14545.765	10	267-266	ch1
268	0.5758506051459798	14545.765533333334	10	268-267	ch1
269	0.5758506263061382	14545.7722	10	269-268	ch1
270	0.5758508908081178	14545.7658	10	270-269	ch1
271	0.5758506368862174	14545.7658	12	271-270	ch1
272	0.5758506368862174	14545.7634	19	272-271	ch1
273	0.5758505416655048	14545.7506	10	273-272	ch1
274	0.575850033821704	14545.746599999998	19	274-273	ch1
275	0.575849875120516	14545.7426	13	275-274	ch1
276	0.5758497164193284	14545.749	14	276-275	ch1
277	0.5758499703412288	14545.7554	11	277-276	ch1
278	0.5758502242631292	14545.756599999998	11	278-277	ch1
279	0.5758502718734856	14545.7526	7	279-278	ch1
280	0.5758501131722978	14545.757	11	280-279	ch1
281	0.5758502877436042	14545.7618	10	281-280	ch1
282	0.5758504781850296	14545.7666	11	282-281	ch1
283	0.5758506686264548	14545.764733333334	14	283-282	ch1
284	0.5758505945659006	14545.767	11	284-283	ch1
285	0.5758506844965736	14545.7626	16	285-284	ch1
286	0.5758505099252672	14545.7698	14	286-285	ch1
287	0.5758507955874052	14545.764599999998	11	287-286	ch1
288	0.575850589275861	14545.7698	10	288-287	ch1
289	0.5758507955874052	14545.757	11	289-288	ch1
290	0.5758502877436042	14545.7626	11	290-289	ch1
291	0.5758505099252672	14545.763	11	291-290	ch1
292	0.575850525795386	14545.7594	11	292-291	ch1
293	0.575850382964317	14545.7632	15	293-292	ch1
294	0.5758505337304454	14545.766866666666	14	294-293	ch1
295	0.5758506792065342	14545.773	13	295-294	ch1
296	0.5758509225483554	14545.781	18	296-295	ch1
297	0.5758512399507308	14545.7778	14	297-296	ch1
298	0.5758511129897806	14545.780466666666	16	298-297	ch1
299	0.5758512187905724	14545.7714	17	299-298	ch1
300	0.5758508590678802	14545.778999999998	9	300-299	ch1
301	0.575851160600137	14545.7762	11	301-300	ch1
302	0.5758510495093056	14545.7766	15	302-301	ch1
303	0.5758510653794242	14545.773	12	303-302	ch1
304	0.5758509225483554	14545.7666	11	304-303	ch1
305	0.5758506686264548	14545.7666	15	305-304	ch1
306	0.5758506686264548	14545.7594	14	306-305	ch1
307	0.575850382964317	14545.756599999998	11	307-306	ch1
308	0.5758502718734856	14545.7518	19	308-307	ch1
309	0.5758500814320602	14545.7518	13	309-308	ch1
310	0.5758500814320602	14545.7554	10	310-309	ch1
311	0.5758502242631292	14545.7554	14	311-310	ch1
312	0.5758502242631292	14545.7586	17	312-311	ch1
313	0.5758503512240794	14545.7546	8	313-312	ch1
314	0.5758501925228916	14545.7562	14	314-313	ch1
315	0.5758502560033668	14545.752999999998	14	315-314	ch1
316	0.5758501290424164	14545.7666	14	316-315	ch1
317	0.5758506686264548	14545.7666	10	317-316	ch1
318	0.5758506686264548	14545.7666	13	318-317	ch1
319	0.5758506686264548	14545.760999999998	14	319-318	ch1
320	0.575850446444792	14545.760199999998	9	320-319	ch1
